"x","lx","cohort"
73,47741.5976954901,1917
74,45267.4237472953,1917
75,42752.6528799845,1917
76,39970.7989470704,1917
77,37137.9988745055,1917
78,34456.7522592465,1917
79,31512.2594066617,1917
80,28806.5067721078,1917
81,26205.1357523892,1917
82,23626.4555348608,1917
83,21098.3038571284,1917
84,18727.0145774613,1917
85,16426.438174962,1917
86,14269.2771306475,1917
87,12228.0347961973,1917
88,10338.2627607321,1917
89,8683.54769517267,1917
90,7080.49234103555,1917
91,5654.57629065543,1917
92,4314.66046464771,1917
93,3335.41982316952,1917
94,2473.37581567476,1917
95,1819.45650784274,1917
96,1299.55543642832,1917
97,886.202140202818,1917
98,568.105159246412,1917
99,388.276077573311,1917
100,233.770738903045,1917
101,119.555048873249,1917
102,57.5676539946584,1917
103,26.7852109850546,1917
104,16.4973084061132,1917
0,1e+05,1918
1,90055.1694576222,1918
2,88700.011313127,1918
3,88157.510960228,1918
4,87899.1420366791,1918
5,87677.3756808394,1918
6,87489.2897110828,1918
7,87384.6583018623,1918
8,87256.4291098215,1918
9,87128.0326840474,1918
10,87028.168125017,1918
11,86954.4431621539,1918
12,86880.5819596649,1918
13,86811.9298602299,1918
14,86703.4275177903,1918
15,86630.556892038,1918
16,86515.7972324239,1918
17,86379.9422508387,1918
18,86215.162033519,1918
19,86005.7642214512,1918
20,85849.0134066319,1918
21,85684.1994674037,1918
22,85524.4104307206,1918
23,85371.1731519356,1918
24,85268.7913906412,1918
25,85108.8008537763,1918
26,84961.9618472181,1918
27,84634.4053881151,1918
28,84422.358548648,1918
29,84256.4081150668,1918
30,84100.6362500089,1918
31,83933.7484932391,1918
32,83812.5733202134,1918
33,83686.1114398352,1918
34,83537.6055563579,1918
35,83418.6840256427,1918
36,83280.8656737086,1918
37,83121.3858179421,1918
38,82977.8455749799,1918
39,82814.936179966,1918
40,82665.1260320518,1918
41,82466.1413979391,1918
42,82294.614935095,1918
43,82117.5572582193,1918
44,81929.6370834482,1918
45,81676.6348665485,1918
46,81399.2874536529,1918
47,81092.2701804722,1918
48,80678.4067874959,1918
49,80259.1780739322,1918
50,79837.3275590042,1918
51,79393.4273083095,1918
52,78871.3592907738,1918
53,78257.2072097678,1918
54,77528.8094201211,1918
55,76809.3133809952,1918
56,76007.964763741,1918
57,75079.9708635203,1918
58,74169.6537141798,1918
59,73177.7995989424,1918
60,72033.7036210526,1918
61,70720.4504805459,1918
62,69357.934154036,1918
63,67839.9942862321,1918
64,66234.2538948765,1918
65,64500.0434881392,1918
66,62746.6446659253,1918
67,60786.9036105446,1918
68,58858.0711804424,1918
69,56900.1836404217,1918
70,54709.0114076526,1918
71,52544.1706512166,1918
72,50090.380887334,1918
73,47566.6128754296,1918
74,45106.3663108222,1918
75,42636.2547516213,1918
76,39942.7253064185,1918
77,37283.2396519198,1918
78,34384.0954607926,1918
79,31754.6684314317,1918
80,29159.9039164321,1918
81,26544.3600706693,1918
82,24056.5704142343,1918
83,21625.1359964046,1918
84,19181.2777659501,1918
85,16875.79999981,1918
86,14654.3736962316,1918
87,12453.4954859588,1918
88,10623.5255215193,1918
89,8974.14706052926,1918
90,7388.98366877299,1918
91,5840.97920268116,1918
92,4565.26838413506,1918
93,3519.65666112544,1918
94,2722.68479303575,1918
95,2033.1081285315,1918
96,1481.87650025862,1918
97,1005.57406197707,1918
98,669.651155169834,1918
99,447.461865055724,1918
100,281.697103240938,1918
101,173.62178061614,1918
102,117.090347011152,1918
103,79.1807389310983,1918
0,1e+05,1919
1,90095.9815819611,1919
2,88926.8896398586,1919
3,88553.4637879952,1919
4,88292.7191045314,1919
5,88076.6112362625,1919
6,87913.9350326951,1919
7,87799.8452593943,1919
8,87674.3138386601,1919
9,87561.6036928215,1919
10,87481.378120053,1919
11,87372.9011528484,1919
12,87261.2843066464,1919
13,87152.5569971112,1919
14,87084.2824839978,1919
15,86993.9561508853,1919
16,86884.2543089445,1919
17,86727.6476664126,1919
18,86571.3184595649,1919
19,86390.0698852684,1919
20,86260.8095087892,1919
21,86137.5842780456,1919
22,86004.4462584936,1919
23,85863.7318027069,1919
24,85709.4350176345,1919
25,85522.2005176281,1919
26,85263.6150545333,1919
27,85053.3492852103,1919
28,84866.3126580979,1919
29,84686.9194938534,1919
30,84521.1093897149,1919
31,84416.9875520717,1919
32,84296.0656280496,1919
33,84149.1497854534,1919
34,84007.6755974919,1919
35,83880.4102904083,1919
36,83750.2892273779,1919
37,83665.2160575649,1919
38,83514.3778122739,1919
39,83365.8420336712,1919
40,83160.1436107158,1919
41,83003.2077385818,1919
42,82812.7230959707,1919
43,82565.8540911563,1919
44,82319.15736639,1919
45,82035.4763231291,1919
46,81752.2132466838,1919
47,81396.2550909347,1919
48,81000.4004143009,1919
49,80604.5142849257,1919
50,80200.108324999,1919
51,79796.2454728074,1919
52,79201.8795248316,1919
53,78510.4957008776,1919
54,77808.374756674,1919
55,77063.5821035588,1919
56,76215.9238639793,1919
57,75245.5001452357,1919
58,74209.8324288896,1919
59,73129.4040563617,1919
60,71984.1172617457,1919
61,70768.0041172873,1919
62,69361.0566345507,1919
63,67970.1489117394,1919
64,66364.0413208746,1919
65,64590.1838488556,1919
66,62811.3250408342,1919
67,60930.2851211642,1919
68,59086.7879305197,1919
69,57174.0464664591,1919
70,55120.2375505779,1919
71,52908.6369055241,1919
72,50567.3397791546,1919
73,48290.0737561744,1919
74,45727.6010555824,1919
75,42953.0874567987,1919
76,40384.8290584759,1919
77,37499.0588926142,1919
78,34912.3747961518,1919
79,32233.7431086792,1919
80,29565.0887599941,1919
81,26940.9139696509,1919
82,24493.7460804739,1919
83,21869.6927542449,1919
84,19344.193887588,1919
85,17052.6790135429,1919
86,14830.186927411,1919
87,12808.7562768444,1919
88,10895.5842039343,1919
89,9161.37076677854,1919
90,7500.44550034073,1919
91,6092.41701655176,1919
92,4838.56483107747,1919
93,3771.0281602253,1919
94,2866.42753105215,1919
95,2245.45822571519,1919
96,1648.83635318069,1919
97,1149.56385804197,1919
98,781.405981074148,1919
99,496.539160255267,1919
100,305.056167862837,1919
101,188.320062501818,1919
102,98.3086011461291,1919
0,1e+05,1920
1,90547.240437699,1920
2,89711.6349007562,1920
3,89310.5568856469,1920
4,89031.650050407,1920
5,88827.7376177328,1920
6,88696.4737530417,1920
7,88527.8171583743,1920
8,88401.3309071529,1920
9,88284.2166475472,1920
10,88143.6704371782,1920
11,88045.2573791483,1920
12,87950.0789571094,1920
13,87861.4301987725,1920
14,87787.0463376339,1920
15,87659.9685384779,1920
16,87530.3586075695,1920
17,87408.116367824,1920
18,87288.1115522223,1920
19,87120.3417392997,1920
20,86976.3670499297,1920
21,86828.193289746,1920
22,86685.8586653002,1920
23,86507.5404622142,1920
24,86322.024360852,1920
25,85972.8076864377,1920
26,85758.4886203411,1920
27,85611.6591024464,1920
28,85446.6052502264,1920
29,85288.8226225377,1920
30,85141.0475198413,1920
31,85009.6005486426,1920
32,84904.9060499237,1920
33,84785.0420475799,1920
34,84665.2862231892,1920
35,84523.0181274634,1920
36,84432.9366391012,1920
37,84294.8564988234,1920
38,84171.3402607723,1920
39,84017.7049582397,1920
40,83826.4830027261,1920
41,83635.5895325533,1920
42,83362.0839766066,1920
43,83159.1045596893,1920
44,82883.5159001897,1920
45,82653.1257363527,1920
46,82370.3463034763,1920
47,82049.9950916623,1920
48,81767.5188555191,1920
49,81366.6663579022,1920
50,80903.4869709242,1920
51,80369.4531381516,1920
52,79747.130143129,1920
53,79130.620258793,1920
54,78441.5461100606,1920
55,77689.7762729483,1920
56,76864.7278495379,1920
57,75971.8795144464,1920
58,74971.588818853,1920
59,73883.8449625073,1920
60,72660.8601108153,1920
61,71323.6982704845,1920
62,70035.2271278107,1920
63,68564.3151446462,1920
64,66934.4889105129,1920
65,65213.3791271007,1920
66,63327.029839444,1920
67,61454.8925928082,1920
68,59396.8253170572,1920
69,57382.8480940677,1920
70,55197.7487130997,1920
71,52947.4467925383,1920
72,50577.1053733731,1920
73,48197.1890652027,1920
74,45607.6930025837,1920
75,42873.7033251353,1920
76,40196.2168038684,1920
77,37550.8641910425,1920
78,35077.9461645387,1920
79,32367.7625072107,1920
80,29722.5326775292,1920
81,27122.4084317394,1920
82,24531.1311351729,1920
83,21975.9901959679,1920
84,19559.6854130778,1920
85,17254.4293223316,1920
86,15096.4303709458,1920
87,12942.280239506,1920
88,11070.4931235461,1920
89,9279.23940607047,1920
90,7720.26408772845,1920
91,6390.07312828282,1920
92,4993.5329207218,1920
93,3831.57717983583,1920
94,2920.87748527881,1920
95,2177.55188499388,1920
96,1566.19196394876,1920
97,1094.46452867019,1920
98,719.027209962781,1920
99,439.823960043204,1920
100,274.007234334921,1920
101,168.919129871323,1920
0,1e+05,1921
1,91097.7247448289,1921
2,89994.6329901425,1921
3,89552.9332851389,1921
4,89292.0087978149,1921
5,89093.1018872956,1921
6,88938.7512021858,1921
7,88791.4886895796,1921
8,88691.4471324225,1921
9,88568.6634874722,1921
10,88465.7911701634,1921
11,88350.8561123706,1921
12,88275.3781963298,1921
13,88212.5258262087,1921
14,88106.7363067371,1921
15,87988.4753723892,1921
16,87892.9994856119,1921
17,87794.8380544832,1921
18,87669.0999298704,1921
19,87535.6092821333,1921
20,87421.4401861505,1921
21,87287.5948293469,1921
22,87105.8100161692,1921
23,86891.1559390444,1921
24,86593.4216737058,1921
25,86362.2580227856,1921
26,86182.044675094,1921
27,86008.5387679809,1921
28,85883.8763878422,1921
29,85738.5821655189,1921
30,85602.209259235,1921
31,85496.7022055845,1921
32,85367.1980128349,1921
33,85227.3516957745,1921
34,85113.9438527377,1921
35,84968.7001878242,1921
36,84852.0554218247,1921
37,84713.6072919609,1921
38,84567.1135774635,1921
39,84420.8731459265,1921
40,84235.3883981773,1921
41,84042.1875045494,1921
42,83862.413664099,1921
43,83637.8861065301,1921
44,83389.656182991,1921
45,83094.1128079487,1921
46,82777.7579195694,1921
47,82472.2460998189,1921
48,82119.3665140818,1921
49,81719.5018623603,1921
50,81203.5880459918,1921
51,80645.9849485272,1921
52,80020.8568447251,1921
53,79371.9780228901,1921
54,78626.6428908093,1921
55,77825.887527098,1921
56,77017.0835820682,1921
57,76164.2502395425,1921
58,75120.7226575815,1921
59,74008.9999115872,1921
60,72776.4773523513,1921
61,71383.1613045316,1921
62,69946.2637375051,1921
63,68454.64028831,1921
64,66816.9727952085,1921
65,65085.8810362513,1921
66,63323.0462230403,1921
67,61463.2671075958,1921
68,59423.6431338263,1921
69,57295.8512201088,1921
70,55044.6863922827,1921
71,52781.3812545345,1921
72,50434.5559605885,1921
73,48038.7026374343,1921
74,45680.0588882544,1921
75,43069.9904732841,1921
76,40512.6502434616,1921
77,37876.3427599164,1921
78,35324.6745009679,1921
79,32665.7980224363,1921
80,30020.0628178387,1921
81,27459.6219891128,1921
82,24967.3404935092,1921
83,22476.2185566621,1921
84,20079.248202924,1921
85,17826.6494200692,1921
86,15658.832817139,1921
87,13612.7922061943,1921
88,11716.7277858206,1921
89,9795.47112228473,1921
90,8133.49297155888,1921
91,6676.99187167123,1921
92,5301.37124225601,1921
93,4139.63913152366,1921
94,3182.15094329819,1921
95,2412.49883582109,1921
96,1735.49148997857,1921
97,1163.11567233063,1921
98,748.405881625643,1921
99,457.287886030205,1921
100,239.333871214709,1921
0,1e+05,1922
1,90016.7518204258,1922
2,88854.9192344857,1922
3,88454.2815939624,1922
4,88237.4431728661,1922
5,88062.816019675,1922
6,87919.7792382582,1922
7,87805.6556078162,1922
8,87668.4595008695,1922
9,87616.8270737188,1922
10,87514.2498512814,1922
11,87422.3171670806,1922
12,87351.2515104939,1922
13,87277.6100213007,1922
14,87198.5457220735,1922
15,87106.3980098297,1922
16,87024.8593661074,1922
17,86940.4899365852,1922
18,86848.2793931685,1922
19,86702.6579574319,1922
20,86583.5814552293,1922
21,86446.0075122267,1922
22,86239.5964310442,1922
23,85961.755759517,1922
24,85743.6792215331,1922
25,85555.6548572366,1922
26,85438.7614215022,1922
27,85332.7437824246,1922
28,85226.6116343539,1922
29,85102.2900003884,1922
30,84963.1387333865,1922
31,84821.0618492201,1922
32,84695.7996107457,1922
33,84589.9596425094,1922
34,84441.9730639386,1922
35,84343.8570662461,1922
36,84208.8589994593,1922
37,84068.3113560809,1922
38,83930.6619741014,1922
39,83798.9629413017,1922
40,83625.3845147066,1922
41,83429.6368162665,1922
42,83250.8488152606,1922
43,83052.6526744677,1922
44,82815.3613772854,1922
45,82592.2734570805,1922
46,82279.8990835963,1922
47,81911.6725998915,1922
48,81583.0316260783,1922
49,81154.8873115295,1922
50,80709.8680312016,1922
51,80179.1889207191,1922
52,79598.5649274466,1922
53,78920.7195541036,1922
54,78131.0978437664,1922
55,77233.6875021889,1922
56,76403.3745875634,1922
57,75556.2539270457,1922
58,74460.0672055267,1922
59,73294.6642630203,1922
60,72045.2827619405,1922
61,70895.9563068911,1922
62,69597.0584682235,1922
63,68188.8488934648,1922
64,66717.0457533719,1922
65,65070.8168996315,1922
66,63165.681691613,1922
67,61354.9918025487,1922
68,59402.3326648695,1922
69,57399.5569749832,1922
70,55233.9123828933,1922
71,53082.2458911465,1922
72,50791.3676904231,1922
73,48340.324165543,1922
74,45658.5750313466,1922
75,43121.5831211998,1922
76,40556.8033277712,1922
77,38021.5303890998,1922
78,35521.5815781004,1922
79,32942.4183454398,1922
80,30262.9260847811,1922
81,27837.3621003543,1922
82,25302.534549254,1922
83,22949.7438690879,1922
84,20565.0693440097,1922
85,18356.6327330562,1922
86,16109.9557086858,1922
87,13883.3849996949,1922
88,11784.4460791037,1922
89,9967.87910946431,1922
90,8308.49075863912,1922
91,6733.36420367114,1922
92,5495.45698003262,1922
93,4187.39696321503,1922
94,3113.70210751459,1922
95,2211.69652966506,1922
96,1621.95291381342,1922
97,1091.19754538985,1922
98,716.912039515822,1922
99,453.257909501911,1922
0,1e+05,1923
1,90579.6455596786,1923
2,89452.9447280075,1923
3,89121.9937232751,1923
4,88874.5176434091,1923
5,88697.3347727011,1923
6,88553.9908143946,1923
7,88387.1008883185,1923
8,88243.5096955975,1923
9,88157.8810569542,1923
10,88072.0832970344,1923
11,87968.1959532604,1923
12,87879.7500266501,1923
13,87804.3851410273,1923
14,87713.5110633479,1923
15,87588.6216731538,1923
16,87469.1006747357,1923
17,87370.444891783,1923
18,87268.9730422537,1923
19,87133.6153517851,1923
20,86987.7702473951,1923
21,86776.7794529629,1923
22,86487.6815344571,1923
23,86259.6277384723,1923
24,86143.2355360106,1923
25,86023.0946575184,1923
26,85880.418958767,1923
27,85778.5781718508,1923
28,85674.4261119236,1923
29,85541.7512012211,1923
30,85422.5328999278,1923
31,85311.8954374544,1923
32,85198.5851304356,1923
33,85104.1751991761,1923
34,85000.9263630038,1923
35,84849.710295266,1923
36,84676.10377929,1923
37,84564.2738411955,1923
38,84410.8955097895,1923
39,84280.147341088,1923
40,84088.4632379111,1923
41,83891.385850057,1923
42,83686.0924518274,1923
43,83503.0046299371,1923
44,83278.508618826,1923
45,82946.2690386465,1923
46,82644.6177937744,1923
47,82266.4197418522,1923
48,81820.7576801245,1923
49,81355.8857702168,1923
50,80863.6411290361,1923
51,80283.4064456907,1923
52,79695.4800963749,1923
53,79054.8002245909,1923
54,78317.7627694701,1923
55,77572.3015195379,1923
56,76728.43295181,1923
57,75834.402228402,1923
58,74835.8551099052,1923
59,73688.0493345934,1923
60,72504.2777231156,1923
61,71298.9891351347,1923
62,69923.6982589333,1923
63,68507.2002959959,1923
64,66878.792901697,1923
65,65198.2156773691,1923
66,63463.189335504,1923
67,61704.3695429409,1923
68,59749.2387098893,1923
69,57792.1831672596,1923
70,55717.4502174713,1923
71,53386.7777796195,1923
72,51104.7812605094,1923
73,48525.4762499985,1923
74,46085.5408433168,1923
75,43616.2031108304,1923
76,41045.2201417218,1923
77,38504.1320037593,1923
78,35829.0378240929,1923
79,33313.3578497862,1923
80,30631.7453404125,1923
81,28074.1451858773,1923
82,25615.7415288597,1923
83,23236.215704336,1923
84,20799.1756650776,1923
85,18417.8073952161,1923
86,16203.1044433339,1923
87,14078.3427817675,1923
88,12100.4261622336,1923
89,10297.6256159218,1923
90,8508.21105873288,1923
91,7058.05131376982,1923
92,5657.83438119817,1923
93,4388.525682079,1923
94,3279.9864143336,1923
95,2410.63103272225,1923
96,1675.49387014043,1923
97,1169.34671215433,1923
98,796.331200035399,1923
0,1e+05,1924
1,90630.3719069643,1924
2,89538.8669351458,1924
3,89138.3372782703,1924
4,88857.2034266629,1924
5,88674.2472436528,1924
6,88560.2317298472,1924
7,88435.7498316945,1924
8,88343.6539150849,1924
9,88259.3076483309,1924
10,88164.4881201686,1924
11,88032.9659482161,1924
12,87938.1309789591,1924
13,87843.398172242,1924
14,87772.4179243813,1924
15,87688.0850737101,1924
16,87609.3051133463,1924
17,87499.0144422172,1924
18,87375.5543932644,1924
19,87270.4586257826,1924
20,87144.243965191,1924
21,86860.3298006667,1924
22,86657.4791657187,1924
23,86462.1979666467,1924
24,86289.2027278716,1924
25,86133.9917561063,1924
26,85998.1193200281,1924
27,85876.7153464238,1924
28,85768.1185850126,1924
29,85659.1834706501,1924
30,85544.7626808936,1924
31,85430.4201886222,1924
32,85326.7411466911,1924
33,85214.0302299944,1924
34,85103.8857773094,1924
35,84993.8264980047,1924
36,84886.8059005103,1924
37,84757.6706297319,1924
38,84614.8553459847,1924
39,84436.1141532889,1924
40,84279.8374822295,1924
41,84070.6915328969,1924
42,83867.1948256065,1924
43,83624.9083295776,1924
44,83407.9069873701,1924
45,83121.4098613963,1924
46,82826.8578657144,1924
47,82489.6271309489,1924
48,82058.3692132229,1924
49,81677.0112907679,1924
50,81187.8113526754,1924
51,80681.9310078953,1924
52,80047.5062537317,1924
53,79393.9697659494,1924
54,78720.9644766071,1924
55,77981.6236855478,1924
56,77089.7479317952,1924
57,76141.7000104355,1924
58,75177.6386934703,1924
59,74196.8247157193,1924
60,72980.8912787448,1924
61,71612.7053359327,1924
62,70272.433322657,1924
63,68799.6739612768,1924
64,67217.9427805232,1924
65,65664.3977367406,1924
66,63871.5399642798,1924
67,62188.0376601558,1924
68,60376.3586000255,1924
69,58485.7373228599,1924
70,56324.572897473,1924
71,54100.9032884187,1924
72,51738.0776016163,1924
73,49349.756111239,1924
74,47018.3868345582,1924
75,44571.9839289024,1924
76,42119.1291966754,1924
77,39716.9621357626,1924
78,37180.2289514364,1924
79,34525.4705612557,1924
80,32009.0328353194,1924
81,29393.3910083263,1924
82,26921.2375864748,1924
83,24433.163476317,1924
84,21968.6863891756,1924
85,19461.0672026195,1924
86,17304.5645431198,1924
87,15134.5232302083,1924
88,12950.7171677823,1924
89,10884.0257997594,1924
90,9045.98506330307,1924
91,7481.70350352657,1924
92,5990.60088730068,1924
93,4679.11053327862,1924
94,3457.28221992717,1924
95,2503.1103961276,1924
96,1829.53636261382,1924
97,1289.34365212563,1924
0,1e+05,1925
1,90628.18771816,1925
2,89669.2899008824,1925
3,89306.511475168,1925
4,89103.664212311,1925
5,88917.1985274069,1925
6,88790.3579725786,1925
7,88656.9441303355,1925
8,88550.9177782164,1925
9,88441.9684437554,1925
10,88344.0248245321,1925
11,88243.5041102668,1925
12,88156.392868908,1925
13,88074.8041309722,1925
14,87987.8096199971,1925
15,87884.5898471435,1925
16,87797.5758260329,1925
17,87702.3958260701,1925
18,87569.1291278563,1925
19,87414.0021343169,1925
20,87152.7324914437,1925
21,86960.7983646931,1925
22,86778.0440636281,1925
23,86648.2524862773,1925
24,86540.5667970394,1925
25,86415.54671073,1925
26,86290.9335694506,1925
27,86165.2673360733,1925
28,86059.1535831446,1925
29,85933.1730028626,1925
30,85829.8832616276,1925
31,85711.5822440835,1925
32,85595.5741447107,1925
33,85502.2087073611,1925
34,85408.8899215079,1925
35,85225.6438165138,1925
36,85155.9419220112,1925
37,85031.3009116622,1925
38,84880.8683050687,1925
39,84704.4379678164,1925
40,84519.5498019725,1925
41,84328.9620573638,1925
42,84158.8634262549,1925
43,83910.865968381,1925
44,83619.7341823336,1925
45,83389.5382451179,1925
46,83028.5994535434,1925
47,82655.7527429214,1925
48,82277.6771219942,1925
49,81827.8689864892,1925
50,81334.7722822924,1925
51,80780.863415839,1925
52,80192.1055799144,1925
53,79565.5224015773,1925
54,78833.2259407261,1925
55,78103.4202707406,1925
56,77284.6942270634,1925
57,76468.3041219086,1925
58,75448.1909991911,1925
59,74445.4059921439,1925
60,73210.1160813722,1925
61,71929.0200728705,1925
62,70598.6826096605,1925
63,69150.5251620852,1925
64,67642.9808344376,1925
65,66005.5900335707,1925
66,64408.8286816547,1925
67,62629.2364914498,1925
68,60647.3941772103,1925
69,58649.5790529192,1925
70,56406.0144146572,1925
71,54182.0716496973,1925
72,52068.8874289979,1925
73,49721.0747822058,1925
74,47364.1135629948,1925
75,45186.610627889,1925
76,42694.9375017948,1925
77,40201.1605945536,1925
78,37598.9397557404,1925
79,35164.3328202274,1925
80,32636.0579462613,1925
81,30092.8540589844,1925
82,27584.3399335468,1925
83,25155.0259473483,1925
84,22676.6634715146,1925
85,20303.889450784,1925
86,17883.3829801071,1925
87,15736.7926328514,1925
88,13552.3434038939,1925
89,11690.251951179,1925
90,9699.58727289367,1925
91,8043.91512586281,1925
92,6411.67655373131,1925
93,4939.22486229931,1925
94,3746.11935962929,1925
95,2803.22754703769,1925
96,1945.63861117447,1925
0,1e+05,1926
1,90453.8261189191,1926
2,89455.7268646399,1926
3,89067.7162249705,1926
4,88872.665819255,1926
5,88711.0679287579,1926
6,88609.4818271504,1926
7,88480.5867980125,1926
8,88367.979533182,1926
9,88233.5713732763,1926
10,88134.6509896744,1926
11,88030.3800020383,1926
12,87948.1511993826,1926
13,87860.198440881,1926
14,87827.2568066401,1926
15,87772.3662387977,1926
16,87690.0495029784,1926
17,87602.2395453332,1926
18,87456.7808589874,1926
19,87226.2639118956,1926
20,87032.2943513009,1926
21,86889.6518832538,1926
22,86720.8446648438,1926
23,86572.4892849347,1926
24,86448.8324384498,1926
25,86342.2063253224,1926
26,86234.3878933122,1926
27,86082.2515936137,1926
28,85997.4259675143,1926
29,85897.9189519065,1926
30,85768.5328518806,1926
31,85700.50533735,1926
32,85599.3568148735,1926
33,85498.3592272618,1926
34,85388.6636325369,1926
35,85228.7570421416,1926
36,85089.9965869879,1926
37,84983.8711553634,1926
38,84827.8969378766,1926
39,84663.1380092727,1926
40,84478.1873446641,1926
41,84261.0727596283,1926
42,84082.2443568363,1926
43,83794.9768871251,1926
44,83587.3391366705,1926
45,83297.8888351259,1926
46,82964.82179931,1926
47,82643.6382581023,1926
48,82197.711005032,1926
49,81769.5087846508,1926
50,81349.391258396,1926
51,80772.280022063,1926
52,80215.6471026353,1926
53,79563.0837630757,1926
54,78864.0265798914,1926
55,78112.569972422,1926
56,77210.149406578,1926
57,76267.5121486266,1926
58,75365.7954506253,1926
59,74306.9525980158,1926
60,73178.6759742076,1926
61,71882.8576210947,1926
62,70481.951891129,1926
63,69165.4473356671,1926
64,67620.0557259533,1926
65,66038.023988541,1926
66,64539.6415989446,1926
67,62662.3607514622,1926
68,60729.522951047,1926
69,58837.4798042568,1926
70,56635.775825533,1926
71,54604.3058364314,1926
72,52405.0459182729,1926
73,50260.5833424389,1926
74,47893.746023894,1926
75,45654.212118216,1926
76,43278.4637795965,1926
77,40771.4429992746,1926
78,38304.6031162918,1926
79,35810.207985417,1926
80,33425.5571213465,1926
81,30997.2783334894,1926
82,28452.2619911059,1926
83,25844.8768690667,1926
84,23403.362851047,1926
85,21136.3726874443,1926
86,18840.6691488684,1926
87,16482.8408467766,1926
88,14462.2401853929,1926
89,12334.4337127806,1926
90,10322.6713579277,1926
91,8446.55741090067,1926
92,6688.13282759333,1926
93,5290.19187672662,1926
94,4058.96648028585,1926
95,2973.47440451071,1926
0,1e+05,1927
1,91168.7421732109,1927
2,90213.6735107562,1927
3,89938.4485754794,1927
4,89699.575161432,1927
5,89571.0968228297,1927
6,89437.0662003899,1927
7,89345.9677336387,1927
8,89206.1514388379,1927
9,89052.3701775917,1927
10,88955.6856535881,1927
11,88858.8008689683,1927
12,88781.9148445092,1927
13,88699.3734045503,1927
14,88639.588395424,1927
15,88559.8799967404,1927
16,88463.0603566436,1927
17,88388.9969151527,1927
18,88223.7734486715,1927
19,88052.5819989465,1927
20,87929.1679179806,1927
21,87775.0863331426,1927
22,87648.600214953,1927
23,87536.3897627091,1927
24,87446.8996015456,1927
25,87332.300036324,1927
26,87235.4817966732,1927
27,87120.7015038171,1927
28,87008.8317858894,1927
29,86893.0859178903,1927
30,86822.4784493698,1927
31,86711.2392980985,1927
32,86593.9123445129,1927
33,86495.2675284047,1927
34,86394.2708277779,1927
35,86290.5675436845,1927
36,86141.4493739231,1927
37,85995.4293701365,1927
38,85834.3986753824,1927
39,85670.467076712,1927
40,85518.9199405843,1927
41,85276.7825721574,1927
42,85080.1003660191,1927
43,84850.6703427195,1927
44,84542.2744573834,1927
45,84221.8460020827,1927
46,83865.5217853431,1927
47,83443.3872706906,1927
48,83023.4476084774,1927
49,82614.7671762764,1927
50,82133.9604050812,1927
51,81659.4584755425,1927
52,81028.7992257221,1927
53,80380.3242039303,1927
54,79683.4468323857,1927
55,78938.3099649535,1927
56,78058.466784945,1927
57,77199.4758820974,1927
58,76172.3504178583,1927
59,75090.7647469564,1927
60,73895.1348006855,1927
61,72585.9478379847,1927
62,71211.0246391168,1927
63,69761.3619862967,1927
64,68259.8039647522,1927
65,66682.1743324001,1927
66,64971.862734796,1927
67,63094.7452036499,1927
68,61056.669079995,1927
69,59056.2110902009,1927
70,56932.8709452714,1927
71,54887.4530180959,1927
72,52762.719704975,1927
73,50555.1188209584,1927
74,48334.9258210658,1927
75,45921.0224816718,1927
76,43571.1683070423,1927
77,41245.3255615244,1927
78,38686.8474116964,1927
79,36119.4052824692,1927
80,33639.2153814979,1927
81,31139.9260966816,1927
82,28755.1042247837,1927
83,26247.7673234092,1927
84,23819.556235346,1927
85,21372.1646105209,1927
86,19011.059556853,1927
87,16771.1457848687,1927
88,14558.1803326721,1927
89,12382.0112031753,1927
90,10501.0133367472,1927
91,8539.04446974035,1927
92,6884.40703574183,1927
93,5386.3115116217,1927
94,4080.39579451907,1927
0,1e+05,1928
1,90750.6823448881,1928
2,89951.7040319531,1928
3,89614.5470316523,1928
4,89429.8622757688,1928
5,89262.3008030093,1928
6,89161.9186281077,1928
7,89036.5891046836,1928
8,88905.8884120195,1928
9,88825.3540992702,1928
10,88688.9931830937,1928
11,88591.7093637095,1928
12,88552.8384704292,1928
13,88486.071779737,1928
14,88405.4298897603,1928
15,88341.4657467813,1928
16,88219.0937959198,1928
17,88099.5343847497,1928
18,87971.4221783255,1928
19,87825.5945519453,1928
20,87687.2700839602,1928
21,87568.3347024844,1928
22,87438.6765112501,1928
23,87328.5350544666,1928
24,87225.5566342093,1928
25,87086.6470286332,1928
26,86998.1600232493,1928
27,86894.7219244754,1928
28,86808.2255701805,1928
29,86720.9606555071,1928
30,86578.6083376638,1928
31,86515.0903144858,1928
32,86388.6077838023,1928
33,86295.119862497,1928
34,86186.9189352142,1928
35,86067.0803316715,1928
36,85938.3150639862,1928
37,85818.5640029252,1928
38,85671.8146488642,1928
39,85507.3645799184,1928
40,85334.0254919859,1928
41,85121.9269829092,1928
42,84889.7407773208,1928
43,84653.692669365,1928
44,84310.6893395966,1928
45,84021.325117963,1928
46,83655.7329318259,1928
47,83260.5523213339,1928
48,82841.4776123612,1928
49,82409.8248532939,1928
50,81960.5948411415,1928
51,81428.8216812465,1928
52,80817.6788247518,1928
53,80159.0127896991,1928
54,79511.6756522296,1928
55,78746.0294413706,1928
56,77823.0207865086,1928
57,76909.531976908,1928
58,75892.1198229869,1928
59,74816.1508669995,1928
60,73668.4801473754,1928
