"year","country","sex","edu","age","n","prev","source","alln"
"2001","Norway","f","2","From 40 to 44 years",89903,0.586156985727977,"EUROSTATcensus",NA
"2001","Norway","f","2","From 45 to 49 years",82559,0.548360742846516,"EUROSTATcensus",NA
"2001","Norway","f","2","From 50 to 54 years",80955,0.555540305922881,"EUROSTATcensus",NA
"2001","Norway","f","2","From 55 to 59 years",70684,0.53724718204413,"EUROSTATcensus",NA
"2001","Norway","f","2","From 60 to 64 years",46433,0.484696966533748,"EUROSTATcensus",NA
"2001","Norway","f","2","From 65 to 69 years",37178,0.439124066899745,"EUROSTATcensus",NA
"2001","Norway","f","3","From 25 to 29 years",63779,0.425423061786698,"EUROSTATcensus",NA
"2001","Norway","f","3","From 30 to 34 years",63439,0.379485676343385,"EUROSTATcensus",NA
"2001","Norway","f","3","From 35 to 39 years",52278,0.32498057377304,"EUROSTATcensus",NA
"2001","Norway","f","3","From 40 to 44 years",46400,0.302522542493333,"EUROSTATcensus",NA
"2001","Norway","f","3","From 45 to 49 years",43105,0.286305427880656,"EUROSTATcensus",NA
"2001","Norway","f","3","From 50 to 54 years",33848,0.232276305044502,"EUROSTATcensus",NA
"2001","Norway","f","3","From 55 to 59 years",26026,0.197815561652998,"EUROSTATcensus",NA
"2001","Norway","f","3","From 60 to 64 years",14380,0.150107517902253,"EUROSTATcensus",NA
"2001","Norway","f","3","From 65 to 69 years",9100,0.107483700274024,"EUROSTATcensus",NA
"2001","Norway","m","1","From 25 to 29 years",9225,0.059804347403292,"EUROSTATcensus",NA
"2001","Norway","m","1","From 30 to 34 years",13231,0.0768020711192635,"EUROSTATcensus",NA
"2001","Norway","m","1","From 35 to 39 years",15657,0.0930507598224209,"EUROSTATcensus",NA
"2001","Norway","m","1","From 40 to 44 years",19537,0.123008052786995,"EUROSTATcensus",NA
"2001","Norway","m","1","From 45 to 49 years",23391,0.150897021540129,"EUROSTATcensus",NA
"2001","Norway","m","1","From 50 to 54 years",28911,0.189823052427694,"EUROSTATcensus",NA
"2001","Norway","m","1","From 55 to 59 years",30062,0.222559485911426,"EUROSTATcensus",NA
"2001","Norway","m","1","From 60 to 64 years",27522,0.295798716722376,"EUROSTATcensus",NA
"2001","Norway","m","1","From 65 to 69 years",28221,0.365964675674975,"EUROSTATcensus",NA
"2001","Norway","m","2","From 25 to 29 years",97648,0.633037931190966,"EUROSTATcensus",NA
"2001","Norway","m","2","From 30 to 34 years",106483,0.618102557553665,"EUROSTATcensus",NA
"2001","Norway","m","2","From 35 to 39 years",106903,0.635332782608179,"EUROSTATcensus",NA
"2001","Norway","m","2","From 40 to 44 years",97565,0.614284724889345,"EUROSTATcensus",NA
"2001","Norway","m","2","From 45 to 49 years",88903,0.573519640288234,"EUROSTATcensus",NA
"2001","Norway","m","2","From 50 to 54 years",82615,0.542431305603887,"EUROSTATcensus",NA
"2001","Norway","m","2","From 55 to 59 years",70852,0.524542102847328,"EUROSTATcensus",NA
"2001","Norway","m","2","From 60 to 64 years",46061,0.495050675494126,"EUROSTATcensus",NA
"2001","Norway","m","2","From 65 to 69 years",36075,0.467813885935109,"EUROSTATcensus",NA
"2001","Norway","m","3","From 25 to 29 years",47380,0.307157721405742,"EUROSTATcensus",NA
"2001","Norway","m","3","From 30 to 34 years",52560,0.305095371327072,"EUROSTATcensus",NA
"2001","Norway","m","3","From 35 to 39 years",45703,0.2716164575694,"EUROSTATcensus",NA
"2001","Norway","m","3","From 40 to 44 years",41725,0.26270722232366,"EUROSTATcensus",NA
"2001","Norway","m","3","From 45 to 49 years",42719,0.275583338171637,"EUROSTATcensus",NA
"2001","Norway","m","3","From 50 to 54 years",40779,0.267745641968419,"EUROSTATcensus",NA
"2001","Norway","m","3","From 55 to 59 years",34160,0.252898411241246,"EUROSTATcensus",NA
"2001","Norway","m","3","From 60 to 64 years",19460,0.209150607783498,"EUROSTATcensus",NA
"2001","Norway","m","3","From 65 to 69 years",12818,0.166221438389916,"EUROSTATcensus",NA
"2011","Norway","f","1","From 25 to 29 years",27518,0.187784905145353,"EUROSTATcensus",NA
"2011","Norway","f","1","From 30 to 34 years",24942,0.165923816873112,"EUROSTATcensus",NA
"2011","Norway","f","1","From 35 to 39 years",24428,0.147453309671266,"EUROSTATcensus",NA
"2011","Norway","f","1","From 40 to 44 years",32329,0.18179211066438,"EUROSTATcensus",NA
"2011","Norway","f","1","From 45 to 49 years",37727,0.226068563005219,"EUROSTATcensus",NA
"2011","Norway","f","1","From 50 to 54 years",42018,0.270250453440358,"EUROSTATcensus",NA
"2011","Norway","f","1","From 55 to 59 years",32534,0.218106002708392,"EUROSTATcensus",NA
"2011","Norway","f","1","From 60 to 64 years",32388,0.230090507381253,"EUROSTATcensus",NA
"2011","Norway","f","1","From 65 to 69 years",34801,0.280906948211288,"EUROSTATcensus",NA
"2011","Norway","f","2","From 25 to 29 years",42579,0.290562303807834,"EUROSTATcensus",NA
"2011","Norway","f","2","From 30 to 34 years",43548,0.289698114713748,"EUROSTATcensus",NA
"2011","Norway","f","2","From 35 to 39 years",57058,0.344415872900897,"EUROSTATcensus",NA
"2011","Norway","f","2","From 40 to 44 years",67708,0.380734950937667,"EUROSTATcensus",NA
"2011","Norway","f","2","From 45 to 49 years",66319,0.397398177166038,"EUROSTATcensus",NA
"2011","Norway","f","2","From 50 to 54 years",60677,0.39026100155649,"EUROSTATcensus",NA
"2011","Norway","f","2","From 55 to 59 years",70791,0.474578657334781,"EUROSTATcensus",NA
"2011","Norway","f","2","From 60 to 64 years",73731,0.523799036671829,"EUROSTATcensus",NA
"2011","Norway","f","2","From 65 to 69 years",63180,0.509976753196436,"EUROSTATcensus",NA
"2011","Norway","f","3","From 25 to 29 years",76443,0.521652791046813,"EUROSTATcensus",NA
"2011","Norway","f","3","From 30 to 34 years",81832,0.54437806841314,"EUROSTATcensus",NA
"2011","Norway","f","3","From 35 to 39 years",84180,0.508130817427837,"EUROSTATcensus",NA
"2011","Norway","f","3","From 40 to 44 years",77798,0.437472938397953,"EUROSTATcensus",NA
"2011","Norway","f","3","From 45 to 49 years",62837,0.376533259828742,"EUROSTATcensus",NA
"2011","Norway","f","3","From 50 to 54 years",52783,0.339488545003152,"EUROSTATcensus",NA
"2011","Norway","f","3","From 55 to 59 years",45841,0.307315339956827,"EUROSTATcensus",NA
"2011","Norway","f","3","From 60 to 64 years",34643,0.246110455946917,"EUROSTATcensus",NA
"2011","Norway","f","3","From 65 to 69 years",25907,0.209116298592277,"EUROSTATcensus",NA
"2011","Norway","m","1","From 25 to 29 years",38351,0.254810375528211,"EUROSTATcensus",NA
"2011","Norway","m","1","From 30 to 34 years",32550,0.211402073104201,"EUROSTATcensus",NA
"2011","Norway","m","1","From 35 to 39 years",27671,0.1618158745753,"EUROSTATcensus",NA
"2011","Norway","m","1","From 40 to 44 years",35691,0.194028714792848,"EUROSTATcensus",NA
"2011","Norway","m","1","From 45 to 49 years",40360,0.23067338797252,"EUROSTATcensus",NA
"2011","Norway","m","1","From 50 to 54 years",38826,0.241038503085462,"EUROSTATcensus",NA
"2011","Norway","m","1","From 55 to 59 years",28995,0.190756578947368,"EUROSTATcensus",NA
"2011","Norway","m","1","From 60 to 64 years",29508,0.205435963129021,"EUROSTATcensus",NA
"2011","Norway","m","1","From 65 to 69 years",28032,0.229781792547174,"EUROSTATcensus",NA
"2011","Norway","m","2","From 25 to 29 years",61575,0.409114465676243,"EUROSTATcensus",NA
"2011","Norway","m","2","From 30 to 34 years",63978,0.415517107006469,"EUROSTATcensus",NA
"2011","Norway","m","2","From 35 to 39 years",79950,0.467535657269171,"EUROSTATcensus",NA
"2011","Norway","m","2","From 40 to 44 years",86841,0.472097941254818,"EUROSTATcensus",NA
"2011","Norway","m","2","From 45 to 49 years",82966,0.474183555662243,"EUROSTATcensus",NA
"2011","Norway","m","2","From 50 to 54 years",76907,0.477451917704466,"EUROSTATcensus",NA
"2011","Norway","m","2","From 55 to 59 years",78882,0.518960526315789,"EUROSTATcensus",NA
"2011","Norway","m","2","From 60 to 64 years",73615,0.51251079116656,"EUROSTATcensus",NA
"2011","Norway","m","2","From 65 to 69 years",61255,0.502114858107776,"EUROSTATcensus",NA
"2011","Norway","m","3","From 25 to 29 years",50582,0.336075158795546,"EUROSTATcensus",NA
"2011","Norway","m","3","From 30 to 34 years",57444,0.373080819889331,"EUROSTATcensus",NA
"2011","Norway","m","3","From 35 to 39 years",63382,0.370648468155529,"EUROSTATcensus",NA
"2011","Norway","m","3","From 40 to 44 years",61415,0.333873343952334,"EUROSTATcensus",NA
"2011","Norway","m","3","From 45 to 49 years",51640,0.295143056365237,"EUROSTATcensus",NA
"2011","Norway","m","3","From 50 to 54 years",45345,0.281509579210072,"EUROSTATcensus",NA
"2011","Norway","m","3","From 55 to 59 years",44123,0.290282894736842,"EUROSTATcensus",NA
"2011","Norway","m","3","From 60 to 64 years",40513,0.28205324570442,"EUROSTATcensus",NA
"2011","Norway","m","3","From 65 to 69 years",32707,0.26810334934505,"EUROSTATcensus",NA
"2001","Poland","f","1","From 25 to 29 years",105310,0.0760099777982441,"EUROSTATcensus",NA
"2001","Poland","f","1","From 30 to 34 years",108051,0.0917519925410269,"EUROSTATcensus",NA
"2001","Poland","f","1","From 35 to 39 years",116150,0.0987090907545743,"EUROSTATcensus",NA
"2001","Poland","f","1","From 40 to 44 years",172413,0.121472268154472,"EUROSTATcensus",NA
"2001","Poland","f","1","From 45 to 49 years",285371,0.185480002651841,"EUROSTATcensus",NA
"2001","Poland","f","1","From 50 to 54 years",362296,0.258930077386857,"EUROSTATcensus",NA
"2001","Poland","f","1","From 55 to 59 years",353852,0.388015184976435,"EUROSTATcensus",NA
"2001","Poland","f","1","From 60 to 64 years",438682,0.510355867704561,"EUROSTATcensus",NA
"2001","Poland","f","1","From 65 to 69 years",452754,0.549191473566869,"EUROSTATcensus",NA
"2001","Poland","f","2","From 25 to 29 years",927157,0.669197445498875,"EUROSTATcensus",NA
"2001","Poland","f","2","From 30 to 34 years",842058,0.715037337323227,"EUROSTATcensus",NA
"2001","Poland","f","2","From 35 to 39 years",865150,0.735240377669565,"EUROSTATcensus",NA
"2001","Poland","f","2","From 40 to 44 years",1051779,0.741022896923334,"EUROSTATcensus",NA
"2001","Poland","f","2","From 45 to 49 years",1062466,0.690561397260025,"EUROSTATcensus",NA
"2001","Poland","f","2","From 50 to 54 years",877528,0.627162300851055,"EUROSTATcensus",NA
"2001","Poland","f","2","From 55 to 59 years",457234,0.501378358996177,"EUROSTATcensus",NA
"2001","Poland","f","2","From 60 to 64 years",342284,0.39820792241621,"EUROSTATcensus",NA
"2001","Poland","f","2","From 65 to 69 years",314477,0.381461206378935,"EUROSTATcensus",NA
"2001","Poland","f","3","From 25 to 29 years",353009,0.25479257670288,"EUROSTATcensus",NA
"2001","Poland","f","3","From 30 to 34 years",227533,0.193210670135746,"EUROSTATcensus",NA
"2001","Poland","f","3","From 35 to 39 years",195390,0.166050531575861,"EUROSTATcensus",NA
"2001","Poland","f","3","From 40 to 44 years",195169,0.137504834922194,"EUROSTATcensus",NA
"2001","Poland","f","3","From 45 to 49 years",190717,0.123958600088135,"EUROSTATcensus",NA
"2001","Poland","f","3","From 50 to 54 years",159380,0.113907621762088,"EUROSTATcensus",NA
"2001","Poland","f","3","From 55 to 59 years",100868,0.110606456027387,"EUROSTATcensus",NA
"2001","Poland","f","3","From 60 to 64 years",78595,0.0914362098792291,"EUROSTATcensus",NA
"2001","Poland","f","3","From 65 to 69 years",57170,0.0693473200541969,"EUROSTATcensus",NA
"2001","Poland","m","1","From 25 to 29 years",153602,0.107685307807013,"EUROSTATcensus",NA
"2001","Poland","m","1","From 30 to 34 years",131939,0.109032205815756,"EUROSTATcensus",NA
"2001","Poland","m","1","From 35 to 39 years",134060,0.112087864310642,"EUROSTATcensus",NA
"2001","Poland","m","1","From 40 to 44 years",169850,0.120639042444913,"EUROSTATcensus",NA
"2001","Poland","m","1","From 45 to 49 years",265720,0.178766289247247,"EUROSTATcensus",NA
"2001","Poland","m","1","From 50 to 54 years",286286,0.219676722566883,"EUROSTATcensus",NA
"2001","Poland","m","1","From 55 to 59 years",241647,0.299699738433853,"EUROSTATcensus",NA
"2001","Poland","m","1","From 60 to 64 years",283084,0.400089322056895,"EUROSTATcensus",NA
"2001","Poland","m","1","From 65 to 69 years",275819,0.430340504140845,"EUROSTATcensus",NA
"2001","Poland","m","2","From 25 to 29 years",1028276,0.7208904673804,"EUROSTATcensus",NA
"2001","Poland","m","2","From 30 to 34 years",907668,0.750081811961405,"EUROSTATcensus",NA
"2001","Poland","m","2","From 35 to 39 years",923076,0.771785897630988,"EUROSTATcensus",NA
"2001","Poland","m","2","From 40 to 44 years",1088712,0.773277439966362,"EUROSTATcensus",NA
"2001","Poland","m","2","From 45 to 49 years",1057613,0.711521720117599,"EUROSTATcensus",NA
"2001","Poland","m","2","From 50 to 54 years",862562,0.661872369486232,"EUROSTATcensus",NA
"2001","Poland","m","2","From 55 to 59 years",460343,0.570934779615948,"EUROSTATcensus",NA
"2001","Poland","m","2","From 60 to 64 years",340933,0.481848683912984,"EUROSTATcensus",NA
"2001","Poland","m","2","From 65 to 69 years",291290,0.454478790261681,"EUROSTATcensus",NA
"2001","Poland","m","3","From 25 to 29 years",244519,0.171424224812587,"EUROSTATcensus",NA
"2001","Poland","m","3","From 30 to 34 years",170485,0.140885982222839,"EUROSTATcensus",NA
"2001","Poland","m","3","From 35 to 39 years",138890,0.11612623805837,"EUROSTATcensus",NA
"2001","Poland","m","3","From 40 to 44 years",149357,0.106083517588725,"EUROSTATcensus",NA
"2001","Poland","m","3","From 45 to 49 years",163077,0.109711990635154,"EUROSTATcensus",NA
"2001","Poland","m","3","From 50 to 54 years",154367,0.118450907946885,"EUROSTATcensus",NA
"2001","Poland","m","3","From 55 to 59 years",104307,0.129365481950199,"EUROSTATcensus",NA
"2001","Poland","m","3","From 60 to 64 years",83535,0.118061994030121,"EUROSTATcensus",NA
"2001","Poland","m","3","From 65 to 69 years",73823,0.115180705597474,"EUROSTATcensus",NA
"2011","Poland","f","1","From 25 to 29 years",63297,0.0429924430238229,"EUROSTATcensus",NA
"2011","Poland","f","1","From 30 to 34 years",75072,0.0522635566954328,"EUROSTATcensus",NA
"2011","Poland","f","1","From 35 to 39 years",89427,0.0684599702817265,"EUROSTATcensus",NA
"2011","Poland","f","1","From 40 to 44 years",101072,0.089271077697069,"EUROSTATcensus",NA
"2011","Poland","f","1","From 45 to 49 years",112489,0.0951056790829056,"EUROSTATcensus",NA
"2011","Poland","f","1","From 50 to 54 years",189949,0.131446682329169,"EUROSTATcensus",NA
"2011","Poland","f","1","From 55 to 59 years",288165,0.195248290861785,"EUROSTATcensus",NA
"2011","Poland","f","1","From 60 to 64 years",341878,0.271601407429122,"EUROSTATcensus",NA
"2011","Poland","f","1","From 65 to 69 years",330268,0.429776801515751,"EUROSTATcensus",NA
"2011","Poland","f","2","From 25 to 29 years",676632,0.459580433639751,"EUROSTATcensus",NA
"2011","Poland","f","2","From 30 to 34 years",738120,0.513863710411776,"EUROSTATcensus",NA
"2011","Poland","f","2","From 35 to 39 years",792366,0.606588086509113,"EUROSTATcensus",NA
"2011","Poland","f","2","From 40 to 44 years",747662,0.66036679291145,"EUROSTATcensus",NA
"2011","Poland","f","2","From 45 to 49 years",827009,0.699208389732993,"EUROSTATcensus",NA
"2011","Poland","f","2","From 50 to 54 years",1022457,0.707550871414089,"EUROSTATcensus",NA
"2011","Poland","f","2","From 55 to 59 years",996473,0.675167526035138,"EUROSTATcensus",NA
"2011","Poland","f","2","From 60 to 64 years",763037,0.606186777506874,"EUROSTATcensus",NA
"2011","Poland","f","2","From 65 to 69 years",353759,0.460345572466635,"EUROSTATcensus",NA
"2011","Poland","f","3","From 25 to 29 years",732353,0.497427123336426,"EUROSTATcensus",NA
"2011","Poland","f","3","From 30 to 34 years",623220,0.433872732892791,"EUROSTATcensus",NA
"2011","Poland","f","3","From 35 to 39 years",424474,0.32495194320916,"EUROSTATcensus",NA
"2011","Poland","f","3","From 40 to 44 years",283458,0.250362129391481,"EUROSTATcensus",NA
"2011","Poland","f","3","From 45 to 49 years",243281,0.205685931184101,"EUROSTATcensus",NA
"2011","Poland","f","3","From 50 to 54 years",232659,0.161002446256743,"EUROSTATcensus",NA
"2011","Poland","f","3","From 55 to 59 years",191252,0.129584183103077,"EUROSTATcensus",NA
"2011","Poland","f","3","From 60 to 64 years",153834,0.122211815064004,"EUROSTATcensus",NA
"2011","Poland","f","3","From 65 to 69 years",84437,0.109877626017614,"EUROSTATcensus",NA
"2011","Poland","m","1","From 25 to 29 years",121114,0.0794986192732001,"EUROSTATcensus",NA
"2011","Poland","m","1","From 30 to 34 years",127047,0.0861150518837646,"EUROSTATcensus",NA
"2011","Poland","m","1","From 35 to 39 years",123267,0.0921933991898571,"EUROSTATcensus",NA
"2011","Poland","m","1","From 40 to 44 years",118603,0.103357103703943,"EUROSTATcensus",NA
"2011","Poland","m","1","From 45 to 49 years",123660,0.104874021417504,"EUROSTATcensus",NA
"2011","Poland","m","1","From 50 to 54 years",175894,0.126953079890062,"EUROSTATcensus",NA
"2011","Poland","m","1","From 55 to 59 years",245273,0.181955018854039,"EUROSTATcensus",NA
"2011","Poland","m","1","From 60 to 64 years",234084,0.217443081010283,"EUROSTATcensus",NA
"2011","Poland","m","1","From 65 to 69 years",186647,0.314388847901739,"EUROSTATcensus",NA
"2011","Poland","m","2","From 25 to 29 years",934889,0.613656428436868,"EUROSTATcensus",NA
"2011","Poland","m","2","From 30 to 34 years",915814,0.620757437215188,"EUROSTATcensus",NA
"2011","Poland","m","2","From 35 to 39 years",915338,0.684596214945163,"EUROSTATcensus",NA
"2011","Poland","m","2","From 40 to 44 years",842578,0.734268287688005,"EUROSTATcensus",NA
"2011","Poland","m","2","From 45 to 49 years",901349,0.764419329861279,"EUROSTATcensus",NA
"2011","Poland","m","2","From 50 to 54 years",1042133,0.752168885835046,"EUROSTATcensus",NA
"2011","Poland","m","2","From 55 to 59 years",939865,0.697235952572243,"EUROSTATcensus",NA
"2011","Poland","m","2","From 60 to 64 years",697579,0.647988444353618,"EUROSTATcensus",NA
"2011","Poland","m","2","From 65 to 69 years",321480,0.541502016230912,"EUROSTATcensus",NA
"2011","Poland","m","3","From 25 to 29 years",467470,0.306844952289932,"EUROSTATcensus",NA
"2011","Poland","m","3","From 30 to 34 years",432456,0.293127510901047,"EUROSTATcensus",NA
"2011","Poland","m","3","From 35 to 39 years",298443,0.22321038586498,"EUROSTATcensus",NA
"2011","Poland","m","3","From 40 to 44 years",186326,0.162374608608052,"EUROSTATcensus",NA
"2011","Poland","m","3","From 45 to 49 years",154120,0.130706648721217,"EUROSTATcensus",NA
"2011","Poland","m","3","From 50 to 54 years",167477,0.120878034274892,"EUROSTATcensus",NA
"2011","Poland","m","3","From 55 to 59 years",162849,0.120809028573718,"EUROSTATcensus",NA
"2011","Poland","m","3","From 60 to 64 years",144867,0.134568474636099,"EUROSTATcensus",NA
"2011","Poland","m","3","From 65 to 69 years",85555,0.14410913586735,"EUROSTATcensus",NA
"1991","Portugal","f","1","From 25 to 29 years",254903,0.694725165707309,"EUROSTATcensus",NA
"1991","Portugal","f","1","From 30 to 34 years",255695,0.723422133698494,"EUROSTATcensus",NA
"1991","Portugal","f","1","From 35 to 39 years",268913,0.792958959206902,"EUROSTATcensus",NA
"1991","Portugal","f","1","From 40 to 44 years",273550,0.837386850990752,"EUROSTATcensus",NA
"1991","Portugal","f","1","From 45 to 49 years",262762,0.882400153132671,"EUROSTATcensus",NA
"1991","Portugal","f","1","From 50 to 54 years",269057,0.916559643809764,"EUROSTATcensus",NA
"1991","Portugal","f","1","From 55 to 59 years",278449,0.932483841800342,"EUROSTATcensus",NA
"1991","Portugal","f","1","From 60 to 64 years",271963,0.944345483018567,"EUROSTATcensus",NA
"1991","Portugal","f","1","From 65 to 69 years",245421,0.951498656617467,"EUROSTATcensus",NA
"1991","Portugal","f","2","From 25 to 29 years",56232,0.153257456828885,"EUROSTATcensus",NA
"1991","Portugal","f","2","From 30 to 34 years",52304,0.147980489571427,"EUROSTATcensus",NA
"1991","Portugal","f","2","From 35 to 39 years",30587,0.0901936153524059,"EUROSTATcensus",NA
"1991","Portugal","f","2","From 40 to 44 years",23554,0.0721031251626254,"EUROSTATcensus",NA
"1991","Portugal","f","2","From 45 to 49 years",14519,0.0487573082231573,"EUROSTATcensus",NA
"1991","Portugal","f","2","From 50 to 54 years",9908,0.0337522270406165,"EUROSTATcensus",NA
"1991","Portugal","f","2","From 55 to 59 years",8753,0.0293124811627206,"EUROSTATcensus",NA
"1991","Portugal","f","2","From 60 to 64 years",7480,0.025973033879531,"EUROSTATcensus",NA
"1991","Portugal","f","2","From 65 to 69 years",6037,0.0234054844124979,"EUROSTATcensus",NA
"1991","Portugal","f","3","From 25 to 29 years",55777,0.152017377463806,"EUROSTATcensus",NA
"1991","Portugal","f","3","From 30 to 34 years",45453,0.128597376730079,"EUROSTATcensus",NA
"1991","Portugal","f","3","From 35 to 39 years",39626,0.116847425440692,"EUROSTATcensus",NA
"1991","Portugal","f","3","From 40 to 44 years",29567,0.0905100238466224,"EUROSTATcensus",NA
"1991","Portugal","f","3","From 45 to 49 years",20500,0.0688425386441714,"EUROSTATcensus",NA
"1991","Portugal","f","3","From 50 to 54 years",14586,0.0496881291496197,"EUROSTATcensus",NA
"1991","Portugal","f","3","From 55 to 59 years",11408,0.0382036770369378,"EUROSTATcensus",NA
"1991","Portugal","f","3","From 60 to 64 years",8548,0.0296814831019025,"EUROSTATcensus",NA
"1991","Portugal","f","3","From 65 to 69 years",6473,0.0250958589700346,"EUROSTATcensus",NA
"1991","Portugal","m","1","From 25 to 29 years",264810,0.74233029086587,"EUROSTATcensus",NA
"1991","Portugal","m","1","From 30 to 34 years",248738,0.733322916451696,"EUROSTATcensus",NA
"1991","Portugal","m","1","From 35 to 39 years",247938,0.773131936150773,"EUROSTATcensus",NA
"1991","Portugal","m","1","From 40 to 44 years",246080,0.803036186883438,"EUROSTATcensus",NA
"1991","Portugal","m","1","From 45 to 49 years",225974,0.835940707967875,"EUROSTATcensus",NA
"1991","Portugal","m","1","From 50 to 54 years",229570,0.871068108518308,"EUROSTATcensus",NA
"1991","Portugal","m","1","From 55 to 59 years",232449,0.89526388156045,"EUROSTATcensus",NA
"1991","Portugal","m","1","From 60 to 64 years",217737,0.906040771148109,"EUROSTATcensus",NA
"1991","Portugal","m","1","From 65 to 69 years",188221,0.91132737792626,"EUROSTATcensus",NA
"1991","Portugal","m","2","From 25 to 29 years",52198,0.146324370388643,"EUROSTATcensus",NA
"1991","Portugal","m","2","From 30 to 34 years",52704,0.155380565047038,"EUROSTATcensus",NA
"1991","Portugal","m","2","From 35 to 39 years",34141,0.106460072405696,"EUROSTATcensus",NA
"1991","Portugal","m","2","From 40 to 44 years",29015,0.0946850412972324,"EUROSTATcensus",NA
"1991","Portugal","m","2","From 45 to 49 years",21141,0.0782064419231808,"EUROSTATcensus",NA
"1991","Portugal","m","2","From 50 to 54 years",16013,0.0607588692847657,"EUROSTATcensus",NA
"1991","Portugal","m","2","From 55 to 59 years",12767,0.049171362216582,"EUROSTATcensus",NA
"1991","Portugal","m","2","From 60 to 64 years",10297,0.0428475721650986,"EUROSTATcensus",NA
"1991","Portugal","m","2","From 65 to 69 years",8037,0.0389135013435979,"EUROSTATcensus",NA
"1991","Portugal","m","3","From 25 to 29 years",39720,0.111345338745487,"EUROSTATcensus",NA
"1991","Portugal","m","3","From 30 to 34 years",37751,0.111296518501266,"EUROSTATcensus",NA
"1991","Portugal","m","3","From 35 to 39 years",38614,0.12040799144353,"EUROSTATcensus",NA
"1991","Portugal","m","3","From 40 to 44 years",31342,0.10227877181933,"EUROSTATcensus",NA
"1991","Portugal","m","3","From 45 to 49 years",23208,0.0858528501089438,"EUROSTATcensus",NA
"1991","Portugal","m","3","From 50 to 54 years",17967,0.0681730221969266,"EUROSTATcensus",NA
"1991","Portugal","m","3","From 55 to 59 years",14427,0.0555647562229677,"EUROSTATcensus",NA
"1991","Portugal","m","3","From 60 to 64 years",12283,0.0511116566867929,"EUROSTATcensus",NA
"1991","Portugal","m","3","From 65 to 69 years",10277,0.0497591207301426,"EUROSTATcensus",NA
"2001","Portugal","f","1","From 25 to 29 years",161315,0.40167177528392,"EUROSTATcensus",NA
"2001","Portugal","f","1","From 30 to 34 years",198599,0.526165332259449,"EUROSTATcensus",NA
"2001","Portugal","f","1","From 35 to 39 years",237378,0.614068490244874,"EUROSTATcensus",NA
"2001","Portugal","f","1","From 40 to 44 years",248513,0.681847614344116,"EUROSTATcensus",NA
"2001","Portugal","f","1","From 45 to 49 years",261322,0.759061201963575,"EUROSTATcensus",NA
"2001","Portugal","f","1","From 50 to 54 years",259405,0.8060060899826,"EUROSTATcensus",NA
"2001","Portugal","f","1","From 55 to 59 years",238373,0.852345825571126,"EUROSTATcensus",NA
"2001","Portugal","f","1","From 60 to 64 years",197798,0.87708687149971,"EUROSTATcensus",NA
"2001","Portugal","f","1","From 65 to 69 years",178059,0.885046673227759,"EUROSTATcensus",NA
"2001","Portugal","f","2","From 25 to 29 years",111956,0.278768653092934,"EUROSTATcensus",NA
"2001","Portugal","f","2","From 30 to 34 years",96591,0.255906805211871,"EUROSTATcensus",NA
"2001","Portugal","f","2","From 35 to 39 years",83242,0.215337096381989,"EUROSTATcensus",NA
"2001","Portugal","f","2","From 40 to 44 years",63444,0.174071940077373,"EUROSTATcensus",NA
"2001","Portugal","f","2","From 45 to 49 years",38279,0.111188892439074,"EUROSTATcensus",NA
"2001","Portugal","f","2","From 50 to 54 years",29758,0.0924620929654487,"EUROSTATcensus",NA
"2001","Portugal","f","2","From 55 to 59 years",18601,0.0665112437291493,"EUROSTATcensus",NA
"2001","Portugal","f","2","From 60 to 64 years",11901,0.052772074832496,"EUROSTATcensus",NA
"2001","Portugal","f","2","From 65 to 69 years",10819,0.053776107681449,"EUROSTATcensus",NA
"2001","Portugal","f","3","From 25 to 29 years",128338,0.319559571623146,"EUROSTATcensus",NA
"2001","Portugal","f","3","From 30 to 34 years",82256,0.21792786252868,"EUROSTATcensus",NA
"2001","Portugal","f","3","From 35 to 39 years",65946,0.170594413373137,"EUROSTATcensus",NA
"2001","Portugal","f","3","From 40 to 44 years",52513,0.144080445578511,"EUROSTATcensus",NA
"2001","Portugal","f","3","From 45 to 49 years",44669,0.129749905597351,"EUROSTATcensus",NA
"2001","Portugal","f","3","From 50 to 54 years",32677,0.101531817051951,"EUROSTATcensus",NA
"2001","Portugal","f","3","From 55 to 59 years",22693,0.081142930699725,"EUROSTATcensus",NA
"2001","Portugal","f","3","From 60 to 64 years",15818,0.0701410536677944,"EUROSTATcensus",NA
"2001","Portugal","f","3","From 65 to 69 years",12308,0.0611772190907916,"EUROSTATcensus",NA
"2001","Portugal","m","1","From 25 to 29 years",198374,0.490078561193735,"EUROSTATcensus",NA
"2001","Portugal","m","1","From 30 to 34 years",216290,0.578812296115115,"EUROSTATcensus",NA
"2001","Portugal","m","1","From 35 to 39 years",238197,0.639482501261799,"EUROSTATcensus",NA
"2001","Portugal","m","1","From 40 to 44 years",239422,0.682434762780224,"EUROSTATcensus",NA
"2001","Portugal","m","1","From 45 to 49 years",241249,0.73941974082656,"EUROSTATcensus",NA
"2001","Portugal","m","1","From 50 to 54 years",232916,0.771543942520778,"EUROSTATcensus",NA
"2001","Portugal","m","1","From 55 to 59 years",206177,0.800842882113032,"EUROSTATcensus",NA
"2001","Portugal","m","1","From 60 to 64 years",184600,0.829320011500863,"EUROSTATcensus",NA
"2001","Portugal","m","1","From 65 to 69 years",168680,0.85070328772512,"EUROSTATcensus",NA
