"Country"	"Period"	"Sex"	"Education"	"AgeGrp"	"mx"	"ax"	"qx"	"px"	"lx"	"dx"	"Lx"	"Tx"	"ex"
"Denmark"	"2006-2010"	"Male"	"Middle"	"75-79"	0.0546503625901044	2.5	0.24040611021958	0.75959388978042	66033.8705946457	15874.9459724019	290481.988042224	661488.082367105	10.0174058617236
"Denmark"	"2006-2010"	"Male"	"Middle"	"80-84"	0.0931355742072097	2.5	0.377728069433803	0.622271930566197	50158.9246222438	18946.4337624358	203428.538705129	371006.094324881	7.39661181173634
"Denmark"	"2006-2010"	"Male"	"Middle"	"85-89"	0.15371917710943	2.5	0.555224321150975	0.444775678849025	31212.490859808	17329.9340490679	112737.61917637	167577.555619752	5.36892606144226
"Denmark"	"2006-2010"	"Male"	"Middle"	"90+"	0.253146843542988	3.95027639295919	1	0	13882.5568107401	13882.5568107401	54839.9364433814	54839.9364433814	3.95027639295919
"Denmark"	"2006-2010"	"Male"	"High"	"30-34"	0.000277485531557528	2.5	0.00138646584725611	0.998613534152744	1e+05	138.646584725604	499653.383538186	5109952.41797949	51.0995241797949
"Denmark"	"2006-2010"	"Male"	"High"	"35-39"	0.000481871329409685	2.5	0.0024064576396934	0.997593542360307	99861.3534152744	240.312116836314	498705.986784281	4610299.0344413	46.1669993122297
"Denmark"	"2006-2010"	"Male"	"High"	"40-44"	0.000801866576576253	2.5	0.00400131158781942	0.995998688412181	99621.0412984381	398.614826938079	497108.669424845	4111593.04765702	41.2723355836021
"Denmark"	"2006-2010"	"Male"	"High"	"45-49"	0.00154870613182333	2.5	0.00771366515779486	0.992286334842205	99222.4264715	765.368573945074	494198.710922637	3614484.37823217	36.4280990373721
"Denmark"	"2006-2010"	"Male"	"High"	"50-54"	0.00306517731744264	2.5	0.0152093382903609	0.984790661709639	98457.0578975549	1497.46670063755	488541.622736181	3120285.66730954	31.6918434690199
"Denmark"	"2006-2010"	"Male"	"High"	"55-59"	0.00502309743575282	2.5	0.0248040048459193	0.975195995154081	96959.5911969174	2404.9861699067	478785.49055982	2631744.04457336	27.142689156233
"Denmark"	"2006-2010"	"Male"	"High"	"60-64"	0.00882704111225731	2.5	0.0431822762420138	0.956817723757986	94554.6050270107	4083.08307423088	462565.317449476	2152958.55401354	22.7694732942781
"Denmark"	"2006-2010"	"Male"	"High"	"65-69"	0.0130576423628786	2.5	0.0632243107193608	0.936775689280639	90471.5219527798	5719.99961519602	438057.610725909	1690393.23656406	18.6842577650715
"Denmark"	"2006-2010"	"Male"	"High"	"70-74"	0.0231577816858865	2.5	0.109452231239253	0.890547768760747	84751.5223375838	9276.24322077194	400567.003635989	1252335.62583815	14.7765561171848
"Denmark"	"2006-2010"	"Male"	"High"	"75-79"	0.0429970424983055	2.5	0.194118869308117	0.805881130691883	75475.2791168118	14651.1758428701	340748.455976884	851768.622202162	11.2853987712174
"Denmark"	"2006-2010"	"Male"	"High"	"80-84"	0.0748111395013129	2.5	0.315119563453739	0.684880436546261	60824.1032739418	19166.8648711496	256203.354191835	511020.166225278	8.40160625013619
"Denmark"	"2006-2010"	"Male"	"High"	"85-89"	0.128565513118811	2.5	0.486469547966562	0.513530452033438	41657.2384027921	20264.9779353416	157623.747175607	254816.812033443	6.1169876305666
"Denmark"	"2006-2010"	"Male"	"High"	"90+"	0.220100688240882	4.54337516157869	1	0	21392.2604674506	21392.2604674506	97193.0648578367	97193.0648578367	4.54337516157869
"Denmark"	"2006-2010"	"Male"	"Low"	"30-34"	0.00233662206607892	2.5	0.0116152591532926	0.988384740846707	1e+05	1161.52591532926	497096.185211677	4448479.2063549	44.484792063549
"Denmark"	"2006-2010"	"Male"	"Low"	"35-39"	0.00258992223250236	2.5	0.0128663043433394	0.987133695656661	98838.4740846707	1271.68588840462	491013.155702342	3951383.02114322	39.9781872164299
"Denmark"	"2006-2010"	"Male"	"Low"	"40-44"	0.00389930760491982	2.5	0.0193083153721768	0.980691684627823	97566.7881962661	1883.85031634389	483124.315190471	3460369.86544088	35.4666780511415
"Denmark"	"2006-2010"	"Male"	"Low"	"45-49"	0.00552854679846984	2.5	0.027265882227607	0.972734117772393	95682.9378799222	2608.87971542538	471892.490111048	2977245.55025041	31.1157413873173
"Denmark"	"2006-2010"	"Male"	"Low"	"50-54"	0.00892364458391593	2.5	0.0436445517499769	0.956355448250023	93074.0581644968	4062.17554814075	455214.851952132	2505353.06013936	26.9178448812392
"Denmark"	"2006-2010"	"Male"	"Low"	"55-59"	0.0125402680683759	2.5	0.0607953649087047	0.939204635091295	89011.8826163561	5411.50988487215	431530.6383696	2050138.20818723	23.03218568046
"Denmark"	"2006-2010"	"Male"	"Low"	"60-64"	0.0172260609494153	2.5	0.082574232828202	0.917425767171798	83600.3727314839	6903.23664245402	400743.772051285	1618607.56981763	19.3612482448665
"Denmark"	"2006-2010"	"Male"	"Low"	"65-69"	0.0237378845956924	2.5	0.112040416770107	0.887959583229893	76697.1360890299	8593.17909248851	362002.732713928	1217863.79776634	15.8788692755444
"Denmark"	"2006-2010"	"Male"	"Low"	"70-74"	0.0376056877650357	2.5	0.171870196464299	0.828129803535701	68103.9569965414	11705.0404689918	311257.183810228	855861.065052414	12.5669799934808
"Denmark"	"2006-2010"	"Male"	"Low"	"75-79"	0.059953614253459	2.5	0.260694176088902	0.739305823911098	56398.9165275497	14702.8690764563	245237.409946608	544603.881242186	9.65628268720657
"Denmark"	"2006-2010"	"Male"	"Low"	"80-84"	0.0974565671378979	2.5	0.391819401233806	0.608180598766194	41696.0474510934	16337.3203461038	167636.936390207	299366.471295579	7.17973260287358
"Denmark"	"2006-2010"	"Male"	"Low"	"85-89"	0.16068643249019	2.5	0.573177530893801	0.426822469106199	25358.7271049896	14535.0525886476	90456.0040533289	131729.534905371	5.19464302604732
"Denmark"	"2006-2010"	"Male"	"Low"	"90+"	0.262242514582595	3.81326422831048	1	0	10823.674516342	10823.674516342	41273.5308520426	41273.5308520426	3.81326422831048
"Denmark"	"2011-2015"	"Female"	"Middle"	"30-34"	0.000348252748986651	2.5	0.00173974906394809	0.998260250936052	1e+05	173.974906394811	499565.062734013	5404953.96803902	54.0495396803902
"Denmark"	"2011-2015"	"Female"	"Middle"	"35-39"	0.000450478911060794	2.5	0.00224986076823169	0.997750139231768	99826.0250936052	224.594657506605	498568.638824259	4905388.905305	49.1393792420894
"Denmark"	"2011-2015"	"Female"	"Middle"	"40-44"	0.000735459264595214	2.5	0.00367054747760472	0.996329452522395	99601.4304360986	365.591779253053	497093.17273236	4406820.26648074	44.2445479666884
"Denmark"	"2011-2015"	"Female"	"Middle"	"45-49"	0.00135255731323599	2.5	0.00673999598901463	0.993260004010985	99235.8386568455	668.849154513649	494507.070397944	3909727.09374838	39.3983378048338
"Denmark"	"2011-2015"	"Female"	"Middle"	"50-54"	0.00242806374284458	2.5	0.0120670696783022	0.987932930321698	98566.9895023319	1189.41473030511	489861.410685897	3415220.02335044	34.6487200288251
"Denmark"	"2011-2015"	"Female"	"Middle"	"55-59"	0.00436188935029194	2.5	0.0215741862186884	0.978425813781312	97377.5747720268	2100.84193165596	481635.769030994	2925358.61266454	30.0413993623601
"Denmark"	"2011-2015"	"Female"	"Middle"	"60-64"	0.00654348245967261	2.5	0.0321908122598999	0.9678091877401	95276.7328403708	3067.03541960102	468716.075652851	2443722.84363355	25.6486843196841
"Denmark"	"2011-2015"	"Female"	"Middle"	"65-69"	0.00957800562142691	2.5	0.0467701169983227	0.953229883001677	92209.6974207698	4312.65833674934	450266.841261976	1975006.7679807	21.418644928075
"Denmark"	"2011-2015"	"Female"	"Middle"	"70-74"	0.0154939184053453	2.5	0.0745807229372238	0.925419277062776	87897.0390840204	6555.42471892766	423096.633622783	1524739.92671872	17.3468861136634
"Denmark"	"2011-2015"	"Female"	"Middle"	"75-79"	0.0283683185574568	2.5	0.132448256925199	0.867551743074801	81341.6143650928	10773.5550381383	379774.184230118	1101643.29309594	13.5434156513213
"Denmark"	"2011-2015"	"Female"	"Middle"	"80-84"	0.055099318033218	2.5	0.242141949459904	0.757858050540096	70568.0593269545	17087.4874550309	310121.577997195	721869.10886582	10.2294028736325
"Denmark"	"2011-2015"	"Female"	"Middle"	"85-89"	0.0939806781932821	2.5	0.380503458301298	0.619496541698702	53480.5718719236	20349.542549198	216529.002986623	411747.530868625	7.69901136911338
"Denmark"	"2011-2015"	"Female"	"Middle"	"90+"	0.169712525149003	5.89231701739179	1	0	33131.0293227256	33131.0293227256	195218.527882002	195218.527882002	5.89231701739179
"Denmark"	"2011-2015"	"Female"	"High"	"30-34"	0.00014171376024866	2.5	0.000708317855276496	0.999291682144724	1e+05	70.8317855276546	499822.920536181	5606822.8686987	56.068228686987
"Denmark"	"2011-2015"	"Female"	"High"	"35-39"	0.000278610738347051	2.5	0.00139208406781032	0.99860791593219	99929.1682144723	139.109802980907	499298.066564909	5106999.94816252	51.1061989148319
"Denmark"	"2011-2015"	"Female"	"High"	"40-44"	0.000602675813934844	2.5	0.00300884567338619	0.996991154326614	99790.0584114914	300.252885498368	498199.659843711	4607701.88159761	46.1739571551048
"Denmark"	"2011-2015"	"Female"	"High"	"45-49"	0.000917189420496028	2.5	0.00457545570356699	0.995424544296433	99489.8055259931	455.211198140678	496310.999634614	4109502.2217539	41.3057619323644
"Denmark"	"2011-2015"	"Female"	"High"	"50-54"	0.00182492666374551	2.5	0.009083192916365	0.990916807083635	99034.5943278524	899.55032567383	492924.095825077	3613191.22211928	36.4841321019388
"Denmark"	"2011-2015"	"Female"	"High"	"55-59"	0.00285153057940657	2.5	0.0141567320114451	0.985843267988555	98135.0440021786	1389.27151887021	487202.041213717	3120267.12629421	31.7956460713967
"Denmark"	"2011-2015"	"Female"	"High"	"60-64"	0.00487181184256454	2.5	0.0240659472952341	0.975934052704766	96745.7724833083	2328.27866162	477908.165762492	2633065.08508049	27.2163322230413
"Denmark"	"2011-2015"	"Female"	"High"	"65-69"	0.00735132282394928	2.5	0.0360932807238061	0.963906719276194	94417.4938216883	3407.83710974443	463567.876334081	2155156.919318	22.8258221234733
"Denmark"	"2011-2015"	"Female"	"High"	"70-74"	0.0125613249341021	2.5	0.0608943406709705	0.93910565932903	91009.6567119439	5541.97304016518	441193.350959307	1691589.04298392	18.5869181809793
"Denmark"	"2011-2015"	"Female"	"High"	"75-79"	0.0221539522679395	2.5	0.104956744566392	0.895043255433608	85467.6836717787	8970.40984382007	404912.393749344	1250395.69202461	14.6300407160501
"Denmark"	"2011-2015"	"Female"	"High"	"80-84"	0.0465367171794539	2.5	0.208434000560593	0.791565999439407	76497.2738279587	15944.6328159406	342624.787099942	845483.298275267	11.0524631266828
"Denmark"	"2011-2015"	"Female"	"High"	"85-89"	0.0843577525278954	2.5	0.348328284569109	0.651671715430891	60552.6410120181	21092.1975698453	250032.711135477	502858.511175325	8.30448520115781
"Denmark"	"2011-2015"	"Female"	"High"	"90+"	0.15607759744438	6.40706940889683	1	0	39460.4434421727	39460.4434421727	252825.800039848	252825.800039848	6.40706940889683
"Denmark"	"2011-2015"	"Female"	"Low"	"30-34"	0.000817951570918721	2.5	0.00408141186148443	0.995918588138516	1e+05	408.141186148452	498979.647034629	5066612.26370824	50.6661226370824
"Denmark"	"2011-2015"	"Female"	"Low"	"35-39"	0.000947314481858242	2.5	0.00472538135381927	0.995274618646181	99591.8588138515	470.60951263117	496782.77028768	4567632.61667361	45.8635140570178
"Denmark"	"2011-2015"	"Female"	"Low"	"40-44"	0.00186812221127473	2.5	0.0092971903369464	0.990702809663054	99121.2493012204	921.549121189368	493302.373703128	4070849.84638593	41.0693960687984
"Denmark"	"2011-2015"	"Female"	"Low"	"45-49"	0.00328606137151465	2.5	0.0162964291914244	0.983703570808576	98199.700180031	1600.30446060297	486997.739748648	3577547.4726828	36.4313482233044
"Denmark"	"2011-2015"	"Female"	"Low"	"50-54"	0.00472673684834136	2.5	0.0233576703389999	0.976642329661	96599.395719428	2256.33684016101	477356.136496738	3090549.73293415	31.993468591777
"Denmark"	"2011-2015"	"Female"	"Low"	"55-59"	0.00689832543691772	2.5	0.0339068755297062	0.966093124470294	94343.058879267	3198.87835451105	463718.098510058	2613193.59643742	27.6988432162411
"Denmark"	"2011-2015"	"Female"	"Low"	"60-64"	0.0105260076822969	2.5	0.051280588734066	0.948719411265934	91144.180524756	4673.92723699348	444036.084531296	2149475.49792736	23.5832445423494
"Denmark"	"2011-2015"	"Female"	"Low"	"65-69"	0.0144704487940505	2.5	0.0698262027420964	0.930173797257904	86470.2532877625	6037.88943723174	417256.542845733	1705439.41339606	19.7228451236354
"Denmark"	"2011-2015"	"Female"	"Low"	"70-74"	0.0214031810860089	2.5	0.101580538765038	0.898419461234962	80432.3638505308	8170.36285408249	381735.912117448	1288182.87055033	16.0157281084538
"Denmark"	"2011-2015"	"Female"	"Low"	"75-79"	0.0359745279258313	2.5	0.165030411739795	0.834969588260205	72262.0009964483	11925.4277775853	331496.435538278	906446.958432882	12.5438950753306
"Denmark"	"2011-2015"	"Female"	"Low"	"80-84"	0.0622528004237254	2.5	0.26934526028468	0.73065473971532	60336.573218863	16251.3700183203	261054.441048514	574950.522894604	9.52905496984468
"Denmark"	"2011-2015"	"Female"	"Low"	"85-89"	0.10465545861113	2.5	0.414760038063013	0.585239961936987	44085.2032005426	18284.7805574727	174714.064609031	313896.08184609	7.1202140187079
"Denmark"	"2011-2015"	"Female"	"Low"	"90+"	0.185371811353517	5.39456345977508	1	0	25800.4226430699	25800.4226430699	139182.017237059	139182.017237059	5.39456345977508
"Denmark"	"2011-2015"	"Male"	"Middle"	"30-34"	0.000537114066588798	2.5	0.00268196902472066	0.997318030975279	1e+05	268.19690247206	499329.50774382	4948847.14476138	49.4884714476138
"Denmark"	"2011-2015"	"Male"	"Middle"	"35-39"	0.000766926214199903	2.5	0.00382729294278141	0.996172707057219	99731.8030975279	381.702826166031	497704.758422225	4449517.63701756	44.6148319675557
"Denmark"	"2011-2015"	"Male"	"Middle"	"40-44"	0.00126494445525728	2.5	0.00630478427152175	0.993695215728478	99350.1002713619	626.380949564991	495184.548982897	3951812.87859533	39.7766370421516
"Denmark"	"2011-2015"	"Male"	"Middle"	"45-49"	0.0022303574679486	2.5	0.0110899509524282	0.988910049047572	98723.7193217969	1094.84120512001	490881.493596185	3456628.32961244	35.0131493561878
"Denmark"	"2011-2015"	"Male"	"Middle"	"50-54"	0.00384389638399928	2.5	0.0190365456475503	0.98096345435245	97628.8781166769	1858.51659478724	483498.099096416	2965746.83601625	30.3777621255861
"Denmark"	"2011-2015"	"Male"	"Middle"	"55-59"	0.00695790798708177	2.5	0.0341947304648649	0.965805269535135	95770.3615218897	3274.84169876367	470664.703362539	2482248.73691984	25.9187570922188
"Denmark"	"2011-2015"	"Male"	"Middle"	"60-64"	0.0110517005344007	2.5	0.0537728004532401	0.94622719954676	92495.519823126	4973.74313026767	450043.241289961	2011584.0335573	21.7479077624942
"Denmark"	"2011-2015"	"Male"	"Middle"	"65-69"	0.0170173273989637	2.5	0.0816144859260637	0.918385514073936	87521.7766928583	7143.04481212338	419751.271433983	1561540.79226734	17.8417400934087
"Denmark"	"2011-2015"	"Male"	"Middle"	"70-74"	0.0269040382137174	2.5	0.126042556665855	0.873957443334145	80378.7318807349	10131.1408678071	376565.807234157	1141789.52083335	14.2051198633928
"Denmark"	"2011-2015"	"Male"	"Middle"	"75-79"	0.0454915235675915	2.5	0.204230703216463	0.795769296783537	70247.5910129279	14346.7149118328	315371.167785057	765223.713599197	10.8932377974124
"Denmark"	"2011-2015"	"Male"	"Middle"	"80-84"	0.0788850822166837	2.5	0.329453078185426	0.670546921814574	55900.8761010951	18416.7157047679	233462.591243556	449852.545814139	8.04732550167182
"Denmark"	"2011-2015"	"Male"	"Middle"	"85-89"	0.140506650030907	2.5	0.519907201966424	0.480092798033576	37484.1603963272	19488.2849497151	138700.089607348	216389.954570584	5.77283717395965
"Denmark"	"2011-2015"	"Male"	"Middle"	"90+"	0.231637362931807	4.31709283572874	1	0	17995.8754466121	17995.8754466121	77689.8649632356	77689.8649632356	4.31709283572874
"Denmark"	"2011-2015"	"Male"	"High"	"30-34"	0.000265820658244861	2.5	0.00132822062002553	0.998671779379974	1e+05	132.822062002553	499667.944844994	5263593.92209753	52.6359392209753
"Denmark"	"2011-2015"	"Male"	"High"	"35-39"	0.000353580462504593	2.5	0.00176634095339486	0.998233659046605	99867.1779379974	176.399486291863	498894.890974258	4763925.97725254	47.7026193752088
"Denmark"	"2011-2015"	"Male"	"High"	"40-44"	0.000653818757582867	2.5	0.00326375902074436	0.996736240979256	99690.7784517056	325.366677456783	497640.475564886	4265031.08627828	42.7826038929412
"Denmark"	"2011-2015"	"Male"	"High"	"45-49"	0.00116115498230991	2.5	0.00578897018262454	0.994211029817375	99365.4117742488	575.223405945348	495389.000356381	3767390.61071339	37.9145071050743
"Denmark"	"2011-2015"	"Male"	"High"	"50-54"	0.00201820518734071	2.5	0.0100403671341213	0.989959632865879	98790.1883683035	991.889760466773	491471.21744035	3272001.61035701	33.1207143583788
"Denmark"	"2011-2015"	"Male"	"High"	"55-59"	0.00407088922601555	2.5	0.0201493813811393	0.979850618618861	97798.2986078367	1970.57521707585	484065.054996494	2780530.39291666	28.43127572256
"Denmark"	"2011-2015"	"Male"	"High"	"60-64"	0.00714500012542237	2.5	0.0350980614926934	0.964901938507307	95827.7233907608	3363.36732827373	470730.19863312	2296465.33792017	23.9645194173692
"Denmark"	"2011-2015"	"Male"	"High"	"65-69"	0.0114823491795551	2.5	0.0558096803056048	0.944190319694395	92464.3560624871	5160.40615151102	449420.764933658	1825735.13928705	19.7452858272568
"Denmark"	"2011-2015"	"Male"	"High"	"70-74"	0.0194833252710027	2.5	0.0928920130897488	0.907107986910251	87303.9499109761	8109.83965791717	416245.150410087	1376314.37435339	15.7646289286661
"Denmark"	"2011-2015"	"Male"	"High"	"75-79"	0.0343038012259116	2.5	0.157971452835928	0.842028547164072	79194.1102530589	12510.4086527244	364694.529633484	960069.223943304	12.1229876928407
"Denmark"	"2011-2015"	"Male"	"High"	"80-84"	0.0654206042332621	2.5	0.281124658591497	0.718875341408503	66683.7016003345	18746.4328460113	286552.425886644	595374.69430982	8.92833900970538
"Denmark"	"2011-2015"	"Male"	"High"	"85-89"	0.120901976225448	2.5	0.464202409449572	0.535797590550428	47937.2687543232	22252.5956581885	184054.854626145	308822.268423176	6.44221659781826
"Denmark"	"2011-2015"	"Male"	"High"	"90+"	0.205860427129779	4.8576601823991	1	0	25684.6730961347	25684.6730961347	124767.413797031	124767.413797031	4.8576601823991
"Denmark"	"2011-2015"	"Male"	"Low"	"30-34"	0.00141491307057077	2.5	0.00704962882294321	0.992950371177057	1e+05	704.96288229432	498237.592794264	4596150.44117369	45.9615044117369
"Denmark"	"2011-2015"	"Male"	"Low"	"35-39"	0.00218100244516202	2.5	0.0108458750259314	0.989154124974069	99295.0371177057	1076.94156327385	493782.831680344	4097912.84837943	41.2700671386195
"Denmark"	"2011-2015"	"Male"	"Low"	"40-44"	0.00298868214431705	2.5	0.014832586009186	0.985167413990814	98218.0955544318	1456.82834996957	487448.406897235	3604130.01669908	36.6951730875468
"Denmark"	"2011-2015"	"Male"	"Low"	"45-49"	0.00481356627341526	2.5	0.0237816450556607	0.976218354944339	96761.2672044623	2301.14211179245	478053.48074283	3116681.60980185	32.2100123308236
"Denmark"	"2011-2015"	"Male"	"Low"	"50-54"	0.00791350780003437	2.5	0.0387999301259408	0.961200069874059	94460.1250926698	3665.04625328322	463138.009830141	2638628.12905902	27.9337776280775
"Denmark"	"2011-2015"	"Male"	"Low"	"55-59"	0.0113776260798053	2.5	0.0553147539316985	0.944685246068302	90795.0788393866	5022.30744420984	441419.625586408	2175490.11922888	23.9604408855379
"Denmark"	"2011-2015"	"Male"	"Low"	"60-64"	0.0168846968574158	2.5	0.0810041576709194	0.918995842329081	85772.7713951768	6947.95109796662	411493.979230967	1734070.49364247	20.2170276818172
"Denmark"	"2011-2015"	"Male"	"Low"	"65-69"	0.0221666200198078	2.5	0.105013608223065	0.894986391776935	78824.8202972101	8277.6787969447	373429.904493689	1322576.5144115	16.7786809969843
"Denmark"	"2011-2015"	"Male"	"Low"	"70-74"	0.0317633628991834	2.5	0.147133201325376	0.852866798674624	70547.1415002654	10379.8267732883	326786.140568106	949146.609917812	13.4540760934196
"Denmark"	"2011-2015"	"Male"	"Low"	"75-79"	0.0511184097763451	2.5	0.226629677124853	0.773370322875147	60167.3147269771	13635.6991100442	266747.325859775	622360.469349706	10.3438299045555
"Denmark"	"2011-2015"	"Male"	"Low"	"80-84"	0.088245730802048	2.5	0.36148080867839	0.63851919132161	46531.6156169329	16820.2860423209	190607.362978862	355613.143489931	7.64239837312942
"Denmark"	"2011-2015"	"Male"	"Low"	"85-89"	0.147467057592829	2.5	0.538724862245522	0.461275137754478	29711.329574612	16006.2319322141	108541.068042524	165005.780511069	5.55363165746931
"Denmark"	"2011-2015"	"Male"	"Low"	"90+"	0.24271969241024	4.11997885326015	1	0	13705.0976423978	13705.0976423978	56464.7124685447	56464.7124685447	4.11997885326015
"Sweden"	"1991-1995"	"Female"	"Middle"	"30-34"	0.000229368263077999	2.5	0.00114618406976687	0.998853815930233	1e+05	114.61840697669	499713.453982558	5296844.60788682	52.9684460788682
"Sweden"	"1991-1995"	"Female"	"Middle"	"35-39"	0.000665816512524641	2.5	0.00332355037582213	0.996676449624178	99885.3815930233	331.974097532628	498596.972721285	4797131.15390426	48.026358586183
"Sweden"	"1991-1995"	"Female"	"Middle"	"40-44"	0.00102522907674922	2.5	0.00511304028980685	0.994886959710193	99553.4074954907	509.020583512	496494.486018673	4298534.18118297	43.1781722928738
"Sweden"	"1991-1995"	"Female"	"Middle"	"45-49"	0.00186616939204286	2.5	0.0092875167614436	0.990712483238556	99044.3869119787	919.876403571907	492922.243550964	3802039.6951643	38.3872303489868
"Sweden"	"1991-1995"	"Female"	"Middle"	"50-54"	0.00280258417048793	2.5	0.0139154229919326	0.986084577008067	98124.5105084068	1365.44406960081	487208.942368032	3309117.45161334	33.7236581815084
"Sweden"	"1991-1995"	"Female"	"Middle"	"55-59"	0.00417613011942267	2.5	0.0206649022948918	0.979335097705108	96759.066438806	1999.51665410287	478796.540558773	2821908.50924531	29.1642800318871
"Sweden"	"1991-1995"	"Female"	"Middle"	"60-64"	0.00649390225321038	2.5	0.0319507978703466	0.968049202129653	94759.5497847031	3027.64322145609	466228.640869875	2343111.96868653	24.7269217087899
"Sweden"	"1991-1995"	"Female"	"Middle"	"65-69"	0.0102643433914152	2.5	0.0500377064531901	0.94996229354681	91731.906563247	4590.05421300323	447184.397283727	1876883.32781666	20.4605289275503
"Sweden"	"1991-1995"	"Female"	"Middle"	"70-74"	0.0169493568163009	2.5	0.0813017530268957	0.918698246973104	87141.8523502438	7084.78535808573	417997.298356005	1429698.93053293	16.4065703444842
"Sweden"	"1991-1995"	"Female"	"Middle"	"75-79"	0.0311186550274814	2.5	0.144362368292774	0.855637631707226	80057.066992158	11557.2277895612	371392.265486887	1011701.63217693	12.6372557750089
"Sweden"	"1991-1995"	"Female"	"Middle"	"80-84"	0.0600669842640025	2.5	0.26112277698038	0.73887722301962	68499.8392025968	17886.8682352915	297782.025424755	640309.36669004	9.34760393810919
"Sweden"	"1991-1995"	"Female"	"Middle"	"85-89"	0.110522318157587	2.5	0.432977420287712	0.567022579712288	50612.9709673053	21914.2736025207	198279.170830225	342527.341265285	6.76758022141299
"Sweden"	"1991-1995"	"Female"	"Middle"	"90+"	0.198953631635173	5.02629678976522	1	0	28698.6973647846	28698.6973647846	144248.17043506	144248.17043506	5.02629678976522
"Sweden"	"1991-1995"	"Female"	"High"	"30-34"	0.000133515223638	2.5	0.000667353363606029	0.999332646636394	1e+05	66.7353363605944	499833.161659099	5486568.82139542	54.8656882139542
"Sweden"	"1991-1995"	"Female"	"High"	"35-39"	0.000481847512648497	2.5	0.00240633884227813	0.997593661157722	99933.2646636394	240.473296395794	499065.140077208	4986735.65973632	49.9006579693052
"Sweden"	"1991-1995"	"Female"	"High"	"40-44"	0.000819387542531769	2.5	0.00408856241987457	0.995911437580125	99692.7913672436	407.600200316505	497444.956335427	4487670.51965911	45.0149951477198
"Sweden"	"1991-1995"	"Female"	"High"	"45-49"	0.00137162942605648	2.5	0.00683471040550548	0.993165289594495	99285.1911669271	678.585529181175	494729.492011683	3990225.56332368	40.1895339720398
"Sweden"	"1991-1995"	"Female"	"High"	"50-54"	0.00222452403976623	2.5	0.0110611059585532	0.988938894041447	98606.6056377459	1090.69811317237	490306.282905799	3495496.071312	35.4489037393044
"Sweden"	"1991-1995"	"Female"	"High"	"55-59"	0.00319086258290701	2.5	0.0158280500826126	0.984171949917387	97515.9075245736	1543.48666815036	483720.820952492	3005189.7884062	30.8174313780437
"Sweden"	"1991-1995"	"Female"	"High"	"60-64"	0.00554471544715447	2.5	0.0273445330981115	0.972655466901888	95972.4208564232	2624.32103861436	473301.30168558	2521468.96745371	26.2728494806428
"Sweden"	"1991-1995"	"Female"	"High"	"65-69"	0.00787587526124998	2.5	0.0386189806210303	0.96138101937897	93348.0998178088	3605.00845787396	457727.977944359	2048167.66576813	21.9411821961628
"Sweden"	"1991-1995"	"Female"	"High"	"70-74"	0.0137515000162164	2.5	0.0664722666415828	0.933527733358417	89743.0913599349	5965.42669811752	433801.890054381	1590439.68782377	17.7221406542032
"Sweden"	"1991-1995"	"Female"	"High"	"75-79"	0.0247436145510836	2.5	0.116510825370432	0.883489174629568	83777.6646618174	9761.00485735558	394485.811165698	1156637.79776939	13.8060400995702
"Sweden"	"1991-1995"	"Female"	"High"	"80-84"	0.0497576964686017	2.5	0.221264457992773	0.778735542007227	74016.6598044618	16377.2561140697	329140.158737135	762151.986603694	10.2970329736191
"Sweden"	"1991-1995"	"Female"	"High"	"85-89"	0.0951411614872273	2.5	0.384299140881187	0.615700859118813	57639.403690392	22150.7733191216	232820.085154156	433011.827866559	7.51242726577233
"Sweden"	"1991-1995"	"Female"	"High"	"90+"	0.177273197637595	5.64101067350479	1	0	35488.6303712705	35488.6303712705	200191.742712403	200191.742712403	5.64101067350479
"Sweden"	"1991-1995"	"Female"	"Low"	"30-34"	0.000411764705882353	2.5	0.00205670633171735	0.997943293668283	1e+05	205.670633171743	499485.823417071	5118568.63526248	51.1856863526248
"Sweden"	"1991-1995"	"Female"	"Low"	"35-39"	0.00105730044681582	2.5	0.00527256551938035	0.99472743448062	99794.3293668283	526.172140049224	497656.216484018	4619082.81184541	46.2860248788925
"Sweden"	"1991-1995"	"Female"	"Low"	"40-44"	0.00161249139634539	2.5	0.00803008587078058	0.991969914129219	99268.157226779	797.13182676518	494347.956566982	4121426.59536139	41.5181132651224
"Sweden"	"1991-1995"	"Female"	"Low"	"45-49"	0.0023524646022647	2.5	0.0116935513472754	0.988306448652725	98471.0254000139	1151.47599173393	489476.437020734	3627078.63879441	36.8339684090859
"Sweden"	"1991-1995"	"Female"	"Low"	"50-54"	0.00351829367927475	2.5	0.0174380876128068	0.982561912387193	97319.5494082799	1697.06682902048	482355.079968848	3137602.20177367	32.2402047774661
"Sweden"	"1991-1995"	"Female"	"Low"	"55-59"	0.00522914660713286	2.5	0.0258083439995124	0.974191656000488	95622.4825792594	2467.8579244929	471942.768085065	2655247.12180483	27.7680211827166
"Sweden"	"1991-1995"	"Female"	"Low"	"60-64"	0.00796618121490309	2.5	0.0390531449993242	0.960946855000676	93154.6246547666	3637.98106400023	456678.170613832	2183304.35371976	23.4374231210865
"Sweden"	"1991-1995"	"Female"	"Low"	"65-69"	0.0123978994520723	2.5	0.0601259097999509	0.939874090200049	89516.6435907663	5382.26963813277	434127.5438585	1726626.18310593	19.2883257665397
