"x","mx","lx","year"
27,0.000677595058768341,98429.6580263249,2002
28,0.000762116001939454,98362.9851675609,2002
29,0.000717622475730905,98288.0497209446,2002
30,0.000941270889092281,98217.5413096053,2002
31,0.00107808879498678,98125.1354934473,2002
32,0.00100130063682721,98019.4048880964,2002
33,0.00117793321374751,97921.3071164372,2002
34,0.00121280773480261,97806.030263997,2002
35,0.00124812001922105,97687.4822564837,2002
36,0.00127880734017775,97565.6326115609,2002
37,0.00136207833176278,97440.944707324,2002
38,0.00138849355391868,97308.3128559027,2002
39,0.00239732371498,97173.2946484069,2002
40,0.00217084554433952,96940.6178169624,2002
41,0.00211639671984007,96730.4029632526,2002
42,0.00218778201877586,96525.8995372356,2002
43,0.00259392867172589,96314.9527468188,2002
44,0.00309756208626366,96065.442375328,2002
45,0.00322112126175016,95768.3340964562,2002
46,0.00357124906420048,95460.3489743031,2002
47,0.00323768055802504,95120.0443103985,2002
48,0.0042051836620747,94812.5740061594,2002
49,0.00421270115983444,94414.7068575151,2002
50,0.00608465843672622,94017.8025190978,2002
51,0.00533818649697471,93447.4731929811,2002
52,0.00587937002550177,92949.9622379689,2002
53,0.00672582007630603,92405.0783726302,2002
54,0.00750805213226144,91785.6638118218,2002
55,0.00665284725110574,91099.1128183722,2002
56,0.00801764831463339,90495.0559132214,2002
57,0.00938254335161508,89772.3992553519,2002
58,0.0104860840475852,88934.044925648,2002
59,0.0117152713406587,88006.347513013,2002
60,0.0118629215175618,86981.3450862071,2002
61,0.0133540716989673,85955.5884804516,2002
62,0.0138895420497683,84815.3616690402,2002
63,0.016011500766756,83645.4586532574,2002
64,0.0177275286756626,82316.8343470695,2002
65,0.0180532042974984,80870.4188712521,2002
66,0.0220748212822469,79423.5482993311,2002
67,0.0247766760293028,77689.4975116508,2002
68,0.0260093281575422,75788.2604290889,2002
69,0.0323586058359393,73842.4726990362,2002
70,0.0322312498324082,71491.2790587583,2002
71,0.0372943675647435,69223.7644946656,2002
72,0.0378776470915295,66689.6556813075,2002
73,0.045611001797922,64210.8504516751,2002
74,0.0492547568249012,61347.916197435,2002
75,0.0517221650074379,58399.4485961691,2002
76,0.0616300919378379,55455.6877504671,2002
77,0.066495231011234,52141.1357515316,2002
78,0.0700883770629528,48786.7597762933,2002
79,0.0830338020380551,45484.4533486215,2002
80,0.0854698503268855,41860.2538342764,2002
81,0.0989247269151659,38431.0962691255,2002
82,0.111312260124286,34811.3054628421,2002
